ID;Name;Birthday;Films
5045;Kathleen McLaughlin;1970-01-01;[[9555, Executive Producer]]
5046;John Winter;1970-01-01;[[9555, Producer]]
5047;Laura Gregory;1970-01-01;[[13006, Producer]]
5048;Keith Cavele;1970-01-01;[[13006, Executive Producer]]
5049;Yash Chopra;1932-09-27;[[4251, Producer]]
5050;Christopher Figg;1970-01-01;[[9003, Producer], [71859, Executive Producer]]
5051;Lynne Ramsay;1970-01-01;[[71859, Executive Producer]]
5052;Michael Robinson;1983-02-06;[[71859, Executive Producer]]
5053;Paula Jalfon;1970-01-01;[[71859, Executive Producer]]
5054;Andrew Orr;1970-01-01;[[71859, Executive Producer]]
5055;Lisa Lambert;1970-01-01;[[71859, Executive Producer]]
5056;Robert Whitehouse;1970-01-01;[[71859, Executive Producer]]
5057;Tom Newman;1970-01-01;[[226354, Producer]]
5058;Garth H. Drabinsky;1970-01-01;[[33676, Executive Producer], [365052, Executive Producer]]
5059;Bryan Gindoff;1970-01-01;[[33676, Producer]]
5060;Hannah Hempstead;1970-01-01;[[33676, Producer]]
5061;Patrick Guide;1970-01-01;[[25388, Producer]]
5062;Georges-Patrick Salvy-Guide;1970-01-01;[[25388, Producer]]
5063;Roman Coppola;1965-04-22;[[39210, Producer]]
5064;Richard Kelly;1970-01-01;[[30128, Producer]]
5065;Tucker Max;1975-09-27;[[30128, Producer]]
5066;Lucy Cooper;1970-01-01;[[44835, Producer], [546, Producer]]
5067;Spencer Susser;1970-01-01;[[44835, Producer]]
5068;Win Sheridan;1970-01-01;[[44835, Producer]]
5069;Johnny Lin;1970-01-01;[[44835, Producer]]
5070;Shari Springer Berman;1970-01-01;[[47088, Executive Producer]]
5071;Robert Pulcini;1970-01-01;[[47088, Executive Producer]]
5072;Jonathan Ames;1970-01-01;[[47088, Executive Producer]]
5073;Stephanie Davis;1993-03-08;[[47088, Producer]]
5074;Leonid Yarmolnik;1970-01-01;[[110402, Producer]]
5075;Viktor Izvekov;1970-01-01;[[110402, Producer]]
5076;Stephen Milburn Anderson;1970-01-01;[[27004, Producer]]
5077;Naveen Chathappuram;1970-01-01;[[27004, Producer]]
5078;Marie-Castille Mention-Schaar;1970-01-01;[[15013, Producer]]
5079;Pierre Kubel;1970-01-01;[[15013, Producer]]
5080;Jeremy Nathan;1970-01-01;[[15013, Executive Producer]]
5081;Joel Phiri;1970-01-01;[[15013, Executive Producer]]
5082;Ren Yue;1970-01-01;[[277519, Producer]]
5083;Anahid Nazarian;1970-01-01;[[78381, Executive Producer]]
5084;Brad Wright;1970-01-01;[[13001, Producer]]
5085;Robert C. Cooper;1970-01-01;[[13001, Producer]]
5086;John G. Lenic;1970-01-01;[[13001, Producer]]
5087;N. John Smith;1970-01-01;[[13001, Executive Producer]]
5088;Allison Volk;1970-01-01;[[13001, Producer]]
5089;Kenny Ortega;1950-04-18;[[13649, Producer]]
5090;Michael Pitt;1981-04-10;[[334527, Executive Producer], [244267, Executive Producer]]
5091;Dan Stevens;1982-10-10;[[334527, Executive Producer]]
5092;Howard Burd;1970-01-01;[[334527, Producer]]
5093;Micah Sparks;1970-01-01;[[334527, Producer]]
5094;Philip Levinson;1970-01-01;[[13919, Executive Producer]]
5095;Lee Clay;1970-01-01;[[251471, Executive Producer], [234212, Producer], [13919, Producer]]
5096;Allison Silver;1970-01-01;[[82505, Executive Producer]]
5097;Dominic Visconsi Jr.;1970-01-01;[[82505, Executive Producer]]
5098;Kim McCraw;1970-01-01;[[46738, Producer]]
5099;Jos? Padilha;1970-01-01;[[7347, Producer]]
5100;Marcos Prado;1970-01-01;[[7347, Producer]]
5101;Hans Ritter;1970-01-01;[[250546, Executive Producer]]
5102;Matt Freeman;1966-06-14;[[9430, Producer]]
5103;Michael Weber;1970-01-01;[[1591, Producer]]
5104;Peter Herrmann;1970-01-01;[[1591, Producer]]
5105;Andreas Bareiƫ;1970-01-01;[[1591, Executive Producer]]
5106;Sven Ebeling;1970-01-01;[[1591, Producer]]
5107;Thilo Kleine;1970-01-01;[[1591, Producer]]
5108;Brit Marling;1970-01-01;[[55420, Producer], [86812, Producer], [87499, Producer]]
5109;Tom Hulce;1953-12-06;[[18923, Producer]]
5110;Benjamin Goldhirsh;1970-01-01;[[28089, Producer]]
5111;Lawrence Inglee;1970-01-01;[[28089, Producer]]
5112;Zach Miller;1985-12-11;[[28089, Producer]]
5113;Bryan Zuriff;1970-01-01;[[28089, Executive Producer]]
5114;Trevor Haysom;1970-01-01;[[62255, Producer]]
5115;David Burns;1970-01-01;[[62255, Producer]]
5116;Anton Corbijn;1970-01-01;[[5708, Producer]]
5117;Orian Williams;1970-01-01;[[5708, Producer]]
5118;Derek Gibson;1970-01-01;[[792, Executive Producer], [6106, Executive Producer], [10925, Executive Producer], [218, Executive Producer]]
5119;Andreas Schreitmƕller;1970-01-01;[[338, Producer], [104, Producer]]
5120;Katja De Bock;1970-01-01;[[338, Producer]]
5121;Manuela Stehr;1970-01-01;[[338, Producer]]
5122;Grainne Marmion;1970-01-01;[[21641, Producer]]
5123;Hugo Heppell;1970-01-01;[[13429, Executive Producer], [21641, Executive Producer], [11798, Executive Producer]]
5124;Lee Morris;1970-01-01;[[21641, Producer]]
5125;Tom Fox;1970-01-01;[[10925, Producer]]
5126;Allan Carr;1970-01-01;[[621, Producer]]
5127;Jim Czarnecki;1970-01-01;[[1430, Producer], [1777, Producer]]
5128;Kathleen Glynn;1970-01-01;[[1430, Producer], [1777, Producer]]
5129;Paul Newman;1925-01-26;[[642, Executive Producer]]
5130;Bill Walsh;1970-01-01;[[433, Producer]]
5131;Douglas Kenney;1970-01-01;[[11977, Producer]]
5132;Art Horan;1970-01-01;[[629, Executive Producer]]
5133;Franois Duplat;1970-01-01;[[629, Executive Producer]]
5134;Hans Brockmann;1970-01-01;[[629, Executive Producer]]
5135;Rupert Harvey;1970-01-01;[[10160, Producer]]
5136;Jon Turtle;1970-01-01;[[10160, Executive Producer]]
5137;David O. Selznick;1970-01-01;[[32275, Producer], [770, Producer], [223, Producer], [4174, Producer]]
5138;Karen Murphy;1970-01-01;[[13370, Producer], [13785, Producer]]
5139;Gordon Mark;1970-01-01;[[13785, Executive Producer]]
5140;Leonard Ho;1966-06-18;[[10622, Producer]]
5141;Chua Lam;1970-01-01;[[10622, Producer]]
5142;Mark Levinson;1970-01-01;[[11191, Producer]]
5143;Scott M. Rosenfelt;1970-01-01;[[11191, Producer], [73511, Producer]]
5144;Philippa Braithwaite;1970-01-01;[[10215, Producer]]
5145;Darin Scott;1970-01-01;[[9516, Producer], [25066, Producer]]
5146;Lisa Bryer;1970-01-01;[[1523, Producer]]
5147;Suzanne Warren;1970-01-01;[[1523, Producer]]
5148;Christine Ruppert;1970-01-01;[[1523, Producer]]
5149;Ros Borland;1970-01-01;[[1523, Producer]]
5150;Charles Steel;1970-01-01;[[1523, Producer]]
5151;Ramsey Thomas;1970-01-01;[[11361, Producer]]
5152;Celine Rattray;1970-01-01;[[36419, Producer], [92591, Producer], [7301, Producer], [51995, Producer], [39781, Producer]]
5153;Jack Gilardi Jr.;1970-01-01;[[92591, Executive Producer]]
5154;William T. Conway;1970-01-01;[[92591, Executive Producer]]
5155;Don Fox;1970-01-01;[[92591, Executive Producer]]
5156;Dete Meserve;1970-01-01;[[92591, Producer]]
5157;Francois Mantello;1970-01-01;[[57612, Executive Producer], [78394, Producer]]
5158;Fred Berner;1970-01-01;[[12509, Producer]]
5159;James Francis Trezza;1970-01-01;[[12509, Producer]]
5160;Joseph Allen;1970-01-01;[[549, Executive Producer], [12509, Executive Producer]]
5161;Jim Young;1970-01-01;[[83686, Producer]]
5162;Tatiana Kelly;1970-01-01;[[83686, Producer], [13198, Producer]]
5163;Raymond De Felitta;1970-01-01;[[28053, Producer]]
5164;Zachary Matz;1970-01-01;[[28053, Producer]]
5165;Lauren Versel;1970-01-01;[[28053, Producer]]
5166;Maria Teresa Arida;1970-01-01;[[28053, Executive Producer]]
5167;Milutin G. Gatsby;1970-01-01;[[28053, Executive Producer]]
5168;Lucia Seabra;1970-01-01;[[28053, Executive Producer]]
5169;Grzegorz Hajdarowicz;1970-01-01;[[28053, Executive Producer]]
5170;Flora Fernandez-Marengo;1970-01-01;[[67913, Producer]]
5171;Julie Costanzo;1970-01-01;[[1443, Producer]]
5172;Nik Powell;1950-11-04;[[8545, Executive Producer]]
5173;Vincent Cirrincione;1970-01-01;[[19556, Producer]]
5174;Tobie Haggerty;1970-01-01;[[19556, Producer]]
5175;Zach Braff;1975-04-06;[[231576, Producer]]
5176;Adam J. Braff;1970-01-01;[[231576, Producer]]
5177;Jon Amiel;1970-01-01;[[16172, Producer]]
5178;Mark Tusk;1970-01-01;[[13403, Executive Producer]]
5179;Katie Roumel;1970-01-01;[[13403, Producer]]
5180;Amy Henkels;1970-01-01;[[13403, Executive Producer]]
5181;Jon Knautz;1970-01-01;[[347764, Producer]]
5182;Alexis Kendra;1970-01-01;[[347764, Producer]]
5183;Paul Mones;1970-01-01;[[20794, Producer]]
5184;Roy N. Sickner;1970-01-01;[[576, Producer]]
5185;Phil Feldman;1970-01-01;[[23330, Producer], [576, Producer]]
5186;Keith Calder;1970-01-01;[[9022, Executive Producer], [13990, Producer]]
5187;George Faber;1970-01-01;[[22913, Executive Producer], [18602, Producer]]
5188;Charles Pattinson;1970-01-01;[[22908, Producer], [18602, Producer]]
5189;Sylvio Tabet;1970-01-01;[[27549, Producer]]
5190;Alan Cohen;1970-01-01;[[59728, Executive Producer]]
5191;Robert McCreary;1970-01-01;[[59728, Executive Producer]]
5192;Yvon Crenn;1970-01-01;[[10930, Executive Producer]]
5193;Wendi Murdoch;1970-01-01;[[58882, Producer]]
5194;Florence Sloan;1970-01-01;[[58882, Producer]]
5195;Richard A. Roth;1970-01-01;[[42222, Producer]]
5196;Cory Van Dyke;1970-01-01;[[13827, Producer]]
5197;Mark Gustawes;1970-01-01;[[13827, Producer]]
5198;Raju Patel;1970-01-01;[[9282, Executive Producer]]
5199;Shelly Clippard;1970-01-01;[[97614, Producer]]
5200;Claude H?roux;1970-01-01;[[837, Producer]]
5201;Pierre David;1970-01-01;[[837, Executive Producer]]
5202;Victor Solnicki;1970-01-01;[[837, Executive Producer]]
5203;Bruno Levy;1970-01-01;[[1555, Producer]]
5204;Anne Hathaway;1982-11-12;[[244783, Producer]]
5205;Maria Cestone;1970-01-01;[[244783, Executive Producer], [171424, Executive Producer]]
5206;San Fu Maltha;1970-01-01;[[16564, Producer]]
5207;Antonino Lombardo;1970-01-01;[[16564, Producer]]
5208;Jan Vrints;1970-01-01;[[16564, Producer]]
5209;Charles Matthau;1970-01-01;[[168027, Producer]]
5210;Jules Bricken;1970-01-01;[[3482, Producer]]
5211;Prachya Pinkaew;1970-01-01;[[8982, Producer]]
5212;Sukanya Vongsthapat;1970-01-01;[[8982, Producer]]
5213;Gary Sinyor;1970-01-01;[[89861, Producer]]
5214;Nigel Savage;1970-01-01;[[89861, Executive Producer]]
5215;Ulrich Felsberg;1970-01-01;[[455, Executive Producer]]
5216;Russel Fischer;1970-01-01;[[455, Executive Producer]]
5217;Tom Gores;1965-01-01;[[14351, Executive Producer]]
5218;Lorenzo O'Brien;1970-01-01;[[14351, Producer]]
5219;Tony Bill;1940-08-23;[[9277, Producer]]
5220;Robert Crawford Jr.;1970-01-01;[[9277, Producer]]
5221;David Puttnam;1970-01-01;[[9443, Producer]]
5222;James Crawford;1970-01-01;[[9443, Producer]]
5223;Jennings Lang;1970-01-01;[[11901, Executive Producer], [987, Executive Producer]]
5224;Arthur Cohn;1970-01-01;[[666, Producer], [5528, Producer]]
5225;Daniel Louis;1970-01-01;[[321, Producer], [11042, Producer]]
5226;Denise Robert;1970-01-01;[[321, Producer], [11042, Producer]]
5227;Rakeysh Omprakash Mehra;1970-01-01;[[7913, Producer]]
5228;Chris Smith;1970-01-01;[[253253, Producer]]
5229;Mary Pat Bentel;1970-01-01;[[253253, Producer]]
5230;Asle Vatn;1970-01-01;[[70670, Producer]]
5231;Marianne Gray;1970-01-01;[[70670, Producer]]
5232;Mikael Wallen;1970-01-01;[[70670, Executive Producer]]
5233;Christian Fredrik Martin;1970-01-01;[[70670, Executive Producer]]
5234;Lone Korslund;1970-01-01;[[70670, Executive Producer]]
5235;Anni Faurbye Fernandez;1970-01-01;[[70670, Executive Producer]]
5236;Martina Niland;1970-01-01;[[84204, Producer], [5723, Producer]]
5237;James Martin;1972-06-30;[[84204, Producer]]
5238;Piers Tempest;1970-01-01;[[84204, Producer]]
5239;Eduardo Levy;1970-01-01;[[84204, Producer]]
5240;Kate Myers;1970-01-01;[[84204, Producer]]
5241;Andrea Mann;1970-01-01;[[25248, Producer]]
5242;Teza Lawrence;1970-01-01;[[25248, Producer]]
5243;Michael Souther;1970-01-01;[[25248, Producer]]
5244;Teun Hilte;1970-01-01;[[230266, Producer]]
5245;Synnve Hrsdal;1970-01-01;[[230266, Producer]]
5246;Tristan Orpen Lynch;1970-01-01;[[230266, Producer]]
5247;Aoife O'Sullivan;1970-01-01;[[230266, Producer]]
5248;Oliver Dungey;1970-01-01;[[230266, Producer]]
5249;Ramesh Sippy;1970-01-01;[[63006, Producer]]
5250;Charles Layton;1970-01-01;[[91586, Executive Producer], [82507, Executive Producer]]
5251;John Miller;1970-01-01;[[9012, Executive Producer]]
5252;Eric Heisserer;1970-01-01;[[345911, Producer]]
5253;Lawrence Grey;1970-01-01;[[345911, Producer]]
5254;Christopher B. Landon;1970-01-01;[[82990, Executive Producer]]
5255;Frank Ross;1970-01-01;[[29912, Producer]]
5256;Blake Edwards;1970-01-01;[[11843, Producer]]
5257;Charlize Theron;1975-08-07;[[504, Producer]]
5258;Brad Wyman;1970-01-01;[[11229, Producer], [504, Producer], [27845, Producer]]
5259;Clark Peterson;1970-01-01;[[504, Producer]]
5260;Meagan Riley-Grant;1970-01-01;[[504, Executive Producer]]
5261;Brent Morris;1970-01-01;[[504, Producer]]
5262;David Alvarado;1970-01-01;[[504, Producer]]
5263;Ross Nathan;1970-01-01;[[152532, Executive Producer]]
5264;Logan Levy;1970-01-01;[[152532, Executive Producer]]
5265;Rachel Winter;1970-01-01;[[152532, Producer]]
5266;Joe Newcomb;1970-01-01;[[152532, Executive Producer]]
5267;Tony Notargiacomo;1970-01-01;[[152532, Executive Producer]]
5268;Matthew Kaplan;1970-01-01;[[243940, Producer], [180296, Executive Producer]]
5269;Cody Zwieg;1970-01-01;[[243940, Producer]]
5270;Greg Brenman;1970-01-01;[[71, Producer]]
5271;Jonathan Finn;1970-01-01;[[71, Producer]]
5272;Charles Brand;1970-01-01;[[71, Producer]]
5273;Nat Faxon;1975-01-01;[[147773, Executive Producer]]
5274;Jim Rash;1970-07-15;[[147773, Executive Producer]]
5275;Tom Rice;1970-01-01;[[147773, Producer]]
5276;Ben Nearn;1970-01-01;[[147773, Executive Producer]]
5277;Kevin J. Walsh;1970-01-01;[[147773, Producer]]
5278;Doug McHenry;1970-01-01;[[16096, Producer]]
5279;George Jackson;1970-01-01;[[16096, Producer]]
5280;Janet Grillo;1970-01-01;[[16096, Executive Producer]]
5281;Karsten Brƕnig;1970-01-01;[[323677, Producer]]
5282;Jean-Charles Levy;1970-01-01;[[323677, Producer]]
5283;Nicolas Manuel;1970-01-01;[[323677, Producer]]
5284;Louis-Philippe Rochon;1970-01-01;[[323677, Producer]]
5285;Luc Dayan;1970-01-01;[[323677, Producer]]
5286;Kate Garwood;1970-01-01;[[323677, Producer]]
5287;Dominique S?guin;1970-01-01;[[323677, Producer]]
5288;Zane;1986-11-19;[[235271, Executive Producer]]
5289;Samuel L. Jackson;1970-01-01;[[45153, Producer]]
5290;Eli Selden;1970-01-01;[[45153, Executive Producer]]
5291;James Brown;1951-02-25;[[284293, Producer]]
5292;Lex Lutzus;1970-01-01;[[284293, Producer]]
5293;Barbara Sachs;1970-01-01;[[10281, Producer], [10283, Producer]]
5294;Randy Cheveldave;1970-01-01;[[10283, Producer]]
5295;Charles-Marie Anthonioz;1970-01-01;[[122081, Producer]]
5296;Agns B.;1970-01-01;[[122081, Executive Producer]]
5297;Vikram Chatwal;1971-11-01;[[122081, Executive Producer]]
5298;Vince Jolivette;1970-01-01;[[192132, Producer], [122081, Executive Producer]]
5299;Jordan Gertner;1970-01-01;[[122081, Producer]]
5300;Stella Schnabel;1970-01-01;[[122081, Executive Producer]]
5301;David Zander;1970-01-01;[[122081, Producer]]
5302;Jane Holzer;1940-10-23;[[122081, Executive Producer]]
5303;Chris Contogouris;1970-01-01;[[122081, Executive Producer]]
5304;Wicks Walker;1970-01-01;[[122081, Executive Producer]]
5305;Aeysha Walsh;1970-01-01;[[122081, Executive Producer]]
5306;Paul Freeman;1970-01-01;[[11357, Producer], [10987, Producer]]
5307;Jorge Vergara;1970-01-01;[[1391, Producer]]
5308;Amy Kaufman;1970-01-01;[[1391, Executive Producer]]
5309;Maggie Renzi;1970-01-01;[[26748, Producer]]
5310;R. Paul Miller;1970-01-01;[[26748, Producer]]
5311;Steve Carver;1970-01-01;[[14854, Producer]]
5312;Steve Alexander;1970-01-01;[[192141, Executive Producer]]
5313;Richard Shepherd;1970-01-01;[[10786, Executive Producer]]
5314;Ray Stark;1970-01-01;[[10786, Executive Producer]]
5315;Peter Dante;1968-12-16;[[9900, Producer]]
5316;Fulvio Morsella;1970-01-01;[[335, Producer]]
5317;Steve Milne;1970-01-01;[[17431, Producer]]
5318;Bill Zysblat;1970-01-01;[[17431, Executive Producer]]
5319;Trevor Beattie;1970-01-01;[[17431, Executive Producer]]
5320;Bil Bungay;1970-01-01;[[17431, Executive Producer], [50497, Producer]]
5321;Alex Francis;1970-01-01;[[17431, Producer]]
5322;Nicky Bentham;1970-01-01;[[17431, Producer]]
5323;Deepak Sikka;1970-01-01;[[17431, Producer]]
5324;Justin Lanchbury;1970-01-01;[[17431, Producer]]
5325;Pascal Vuong;1970-01-01;[[78394, Producer]]
5326;Catherine Vuong;1970-01-01;[[78394, Producer]]
5327;Camelia Frieberg;1970-01-01;[[10217, Producer]]
5328;Etienne Comar;1970-01-01;[[46332, Producer]]
5329;Jim Booth;1970-01-01;[[1024, Producer]]
5330;Naomi Despres;1970-01-01;[[245916, Producer], [16148, Producer]]
5331;Jeremy Renner;1971-01-07;[[245916, Producer]]
5332;Leslie Urdang;1970-01-01;[[22051, Producer], [55347, Producer], [27585, Producer]]
5333;Dean Vanech;1970-01-01;[[22051, Producer], [55347, Producer], [27585, Producer]]
5334;Fenton Bailey;1970-01-01;[[12228, Producer], [1415, Producer]]
5335;Randy Barbato;1970-01-01;[[12228, Producer], [1415, Producer]]
5336;Jon Marcus;1970-01-01;[[1415, Producer]]
5337;Neil Kopp;1970-01-01;[[313922, Producer], [57120, Producer], [8942, Producer]]
5338;Anish Savjani;1970-01-01;[[188166, Producer], [172533, Executive Producer], [313922, Producer], [57120, Producer], [8942, Producer]]
5339;Vincent Savino;1970-01-01;[[188166, Producer], [313922, Executive Producer]]
5340;Gabriel Hammond;1970-01-01;[[313922, Executive Producer]]
5341;Victor Moyers;1970-01-01;[[313922, Producer]]
5342;Daniel Hammond;1970-01-01;[[313922, Executive Producer]]
5343;L.M. Kit Carson;1970-01-01;[[13685, Producer]]
5344;Polly Platt;1970-01-01;[[13685, Producer]]
5345;Andrew Wilson;1964-08-22;[[13685, Producer]]
5346;Michael Lang;1944-12-12;[[13685, Producer]]
5347;Cynthia Hargrave;1970-01-01;[[13685, Producer]]
5348;Ray Zimmerman;1970-01-01;[[13685, Producer]]
5349;Anil Kapoor;1956-12-24;[[38428, Producer]]
5350;Errol Morris;1970-01-01;[[8847, Producer], [123678, Executive Producer]]
5351;Diane Weyermann;1970-01-01;[[8847, Executive Producer]]
5352;Martin Levin;1970-01-01;[[8847, Executive Producer]]
5353;Julia Sheehan;1970-01-01;[[8847, Executive Producer]]
5354;Julie Ahlberg;1970-01-01;[[8847, Producer]]
5355;Robert Fernandez;1970-01-01;[[8847, Executive Producer]]
5356;Paul Lewis;1970-01-01;[[39269, Executive Producer]]
5357;Jean Gontier;1970-01-01;[[39269, Producer]]
5358;Leonard Yakir;1970-01-01;[[39269, Producer]]
5359;Gary Jules Jouvenat;1970-01-01;[[39269, Producer]]
5360;Mark Ryan;1970-01-01;[[46838, Executive Producer]]
5361;Thomas Augsberger;1970-01-01;[[46838, Executive Producer]]
5362;Morgan Jurgenson;1970-01-01;[[46838, Producer]]
5363;Albert Klychak;1970-01-01;[[46838, Producer]]
5364;Rosanne Milliken;1970-01-01;[[46838, Producer]]
5365;James Lawler;1970-01-01;[[51384, Producer]]
5366;Tom Berry;1970-01-01;[[18442, Executive Producer]]
5367;Amir Zbeda;1970-01-01;[[57876, Executive Producer], [23827, Producer]]
5368;Alberto Marini;1970-01-01;[[77495, Executive Producer], [8329, Producer]]
5369;Martin Pope;1970-01-01;[[13849, Producer]]
5370;Ken Marshall;1970-01-01;[[13849, Producer]]
5371;Bob Saget;1956-05-17;[[12486, Producer]]
5372;Marc Hirshberg;1970-01-01;[[12486, Executive Producer]]
5373;Randy Manis;1970-01-01;[[12486, Executive Producer], [50839, Executive Producer], [283384, Producer]]
5374;Keith Kjarval;1970-01-01;[[244403, Producer]]
5375;Brad Greiner;1970-01-01;[[244403, Producer]]
5376;Larry King;1933-11-19;[[340816, Producer]]
5377;Mitch Davis;1970-01-01;[[340816, Producer]]
5378;Ken Bretschneider;1970-01-01;[[340816, Producer]]
5379;Shawn Southwick;1970-01-01;[[340816, Producer]]
5380;Tosca Musk;1970-01-01;[[78814, Producer]]
5381;Kyle A. Clark;1970-01-01;[[78814, Producer]]
5382;Todd Williams;1970-01-01;[[234212, Executive Producer], [297596, Producer], [12247, Executive Producer]]
5383;David Grovic;1970-01-01;[[297596, Producer]]
5384;Scott Clayton;1970-01-01;[[297596, Producer]]
5385;Gary A. Hirsch;1970-01-01;[[297596, Producer]]
5386;Rupert Whitaker;1970-01-01;[[299552, Producer]]
5387;Paul Lazarus III;1970-01-01;[[11935, Producer]]
5388;Paul Ben-Victor;1970-01-01;[[113406, Producer]]
5389;Gregory Segal;1970-01-01;[[113406, Producer]]
5390;Jennifer Schwalbach Smith;1971-04-07;[[246403, Executive Producer], [290825, Producer]]
5391;Jordan Monsanto;1970-01-01;[[290825, Producer]]
