ID;Name;Birthday;Films
3808;Marcos Bernstein;1970-01-01;[[666, Screenplay]]
3809;Jo?o Emanuel Carneiro;1970-01-01;[[666, Screenplay]]
3810;Hal Kanter;1970-01-01;[[248, Writer]]
3811;Harry Tugend;1970-01-01;[[248, Writer]]
3812;Robert Riskin;1970-01-01;[[3078, Screenplay], [248, Screenplay], [34106, Screenplay]]
3813;Damon Runyon;1970-01-01;[[248, Screenplay]]
3814;Shane Dax Taylor;1970-01-01;[[325173, Writer]]
3815;Amy Kolquist;1970-01-01;[[351043, Writer]]
3816;Mike Le;1961-03-09;[[351043, Writer]]
3817;Heidi Ewing;1970-01-01;[[43942, Writer]]
3818;Rachel Grady;1970-01-01;[[43942, Writer]]
3819;Morgan Spurlock;1970-11-07;[[43942, Writer], [58492, Writer]]
3820;Alex Gibney;1970-01-01;[[43942, Screenplay], [43942, Writer], [13362, Writer]]
3821;Eugene Jarecki;1970-01-01;[[43942, Writer]]
3822;Peter Bull;1970-01-01;[[43942, Screenplay]]
3823;Jeremy Chilnick;1970-01-01;[[43942, Writer]]
3824;Leon Ford;1970-01-01;[[66942, Writer]]
3825;Michael Logan;1970-01-01;[[239, Screenplay]]
3826;Robert Thoeren;1970-01-01;[[239, Screenplay]]
3827;I.A.L. Diamond;1970-01-01;[[239, Screenplay]]
3828;Manuel Fidello;1970-01-01;[[10281, Screenplay]]
3829;Daryl Haney;1970-01-01;[[10281, Screenplay]]
3830;Edgar Allan Woolf;1970-01-01;[[630, Screenplay]]
3831;Noel Langley;1970-01-01;[[630, Screenplay]]
3832;Florence Ryerson;1970-01-01;[[630, Screenplay]]
3833;Gene Wilder;1933-06-11;[[3034, Screenplay]]
3834;Rajkumar Hirani;1970-01-01;[[21461, Writer]]
3835;Abhijit Joshi;1970-01-01;[[21461, Writer]]
3836;Victor Nunez;1970-01-01;[[47889, Writer], [55306, Writer]]
3837;Nikolaj Arcel;1970-01-01;[[16016, Writer]]
3838;Frank S. Nugent;1970-01-01;[[15875, Screenplay], [13909, Screenplay]]
3839;James Edward Grant;1970-01-01;[[55604, Screenplay], [15875, Screenplay], [18712, Screenplay]]
3840;Edmund Beloin;1970-01-01;[[15875, Screenplay]]
3841;Alex van Warmerdam;1970-01-01;[[5900, Screenplay]]
3842;Dalton Trumbo;1970-01-01;[[43306, Screenplay]]
3843;David Boehm;1970-01-01;[[43306, Screenplay]]
3844;Chandler Sprague;1970-01-01;[[43306, Screenplay]]
3845;Richard Pryor;1940-12-01;[[11072, Screenplay]]
3846;Norman Steinberg;1970-01-01;[[11072, Screenplay]]
3847;Alan Uger;1970-01-01;[[11072, Screenplay]]
3848;Pawe Pawlikowski;1970-01-01;[[209274, Writer], [9709, Screenplay]]
3849;Rebecca Lenkiewicz;1970-01-01;[[209274, Writer]]
3850;James Ivory;1928-06-07;[[26371, Screenplay]]
3851;Kit Hesketh-Harvey;1970-01-01;[[26371, Screenplay]]
3852;Artie Lange;1967-10-11;[[14137, Writer]]
3853;Stacy Peralta;1957-10-15;[[1282, Screenplay], [291, Screenplay]]
3854;Sam George;1970-01-01;[[291, Screenplay]]
3855;Nacho Vigalondo;1970-01-01;[[14139, Writer]]
3856;Ning Hao;1970-01-01;[[33106, Writer]]
3857;Yao Wang;1970-01-01;[[33106, Writer]]
3858;Siwei Cui;1970-01-01;[[33106, Writer]]
3859;Zhou Zhiyong;1970-01-01;[[45380, Writer], [33106, Writer]]
3860;Tony Giglio;1970-01-01;[[8875, Screenplay]]
3861;Adolph Green;1970-01-01;[[872, Screenplay], [872, Screenplay]]
3862;Betty Comden;1970-01-01;[[872, Screenplay], [872, Screenplay]]
3863;John Sullivan;1970-01-01;[[126509, Writer]]
3864;Dinesh D'Souza;1961-04-25;[[126509, Writer]]
3865;Tommy Lee Wallace;1970-01-01;[[10676, Writer]]
3866;Nigel Kneale;1970-01-01;[[10676, Writer]]
3867;Irving Ravetch;1970-01-01;[[24748, Writer]]
3868;Harriet Frank Jr.;1970-01-01;[[24748, Writer]]
3869;Kevin Hart;1979-07-06;[[74510, Writer], [181330, Writer]]
3870;Harry Ratchford;1970-01-01;[[181330, Writer]]
3871;Joey Wells;1970-01-01;[[181330, Writer]]
3872;Kim Krizan;1970-01-01;[[76, Screenplay], [80, Screenplay]]
3873;ric Tessier;1970-01-01;[[50538, Screenplay]]
3874;Patrick Sencal;1970-01-01;[[50538, Screenplay]]
3875;Elizabeth Cuthrell;1970-01-01;[[25636, Screenplay]]
3876;David Urrutia;1970-01-01;[[25636, Screenplay]]
3877;Alice Wu;1970-01-01;[[19316, Writer]]
3878;Christopher D. Ford;1970-01-01;[[84329, Screenplay]]
3879;Bill Maher;1956-01-20;[[13007, Screenplay]]
3880;Miles Murphy;1970-01-01;[[116584, Writer]]
3881;Reed Cowan;1970-01-01;[[40428, Writer]]
3882;Stefan Ruzowitzky;1970-01-01;[[1698, Screenplay]]
3883;Alex Rivera;1970-01-01;[[20764, Screenplay], [20764, Screenplay]]
3884;David Riker;1970-01-01;[[20764, Screenplay]]
3885;Steven Palmer Peterson;1970-01-01;[[76706, Writer]]
3886;Adam Aresty;1970-01-01;[[254472, Writer]]
3887;Danny Perez;1970-01-01;[[332285, Writer]]
3888;Reggie Rock Bythewood;1970-01-01;[[49471, Writer]]
3889;Sebastian Brown;1970-01-01;[[356216, Writer]]
3890;Ken Brown;1970-01-01;[[356216, Writer]]
3891;Dominic Burns;1970-01-01;[[146631, Writer]]
3892;Dorothy Kingsley;1970-01-01;[[43546, Screenplay]]
3893;Frank Waldman;1970-01-01;[[43546, Screenplay]]
3894;Curtis Kenyon;1970-01-01;[[43546, Screenplay]]
3895;Allen Boretz;1970-01-01;[[43546, Screenplay]]
3896;Kenneth Earl;1970-01-01;[[43546, Screenplay]]
3897;M.M. Musselman;1970-01-01;[[43546, Screenplay]]
3898;George Richards;1970-01-01;[[74457, Writer]]
3899;Morgan Simpson;1970-01-01;[[74457, Writer]]
3900;Scott Abramovitch;1970-01-01;[[283384, Screenplay]]
3901;Jerry Rees;1970-01-01;[[19933, Screenplay]]
3902;Joe Grant;1970-01-01;[[756, Screenplay]]
3903;Dick Huemer;1970-01-01;[[756, Screenplay]]
3904;Philipa A. Booyens;1970-01-01;[[433715, Writer]]
3905;Ferdinand Gernandt;1970-01-01;[[433715, Writer]]
3906;Martin Kitrosser;1970-01-01;[[9731, Writer]]
3907;Danny Steinmann;1970-01-01;[[9731, Writer]]
3908;David Cohen;1970-01-01;[[9731, Writer]]
3909;John Shepherd;1970-01-01;[[9731, Writer]]
3910;Michael Landon Jr.;1970-01-01;[[9916, Screenplay]]
3911;Cary Solomon;1970-01-01;[[309425, Screenplay], [347126, Writer]]
3912;Chuck Konzelman;1970-01-01;[[309425, Screenplay], [347126, Writer]]
3913;Brett Merryman;1970-01-01;[[14156, Writer]]
3914;John Meehan;1970-01-01;[[43610, Screenplay]]
3915;Mark Mavrothalasitis;1970-01-01;[[360339, Writer]]
3916;Roopesh Parekh;1970-01-01;[[31163, Writer]]
3917;Rita Merson;1970-01-01;[[297621, Screenplay]]
3918;John Ainslie;1970-01-01;[[16205, Screenplay]]
3919;Robert E. Sherwood;1970-01-01;[[223, Screenplay], [887, Screenplay]]
3920;Axel Hellstenius;1970-01-01;[[6007, Screenplay]]
3921;Robert Fontaine;1970-01-01;[[364083, Writer]]
3922;Luis Berdejo;1970-01-01;[[8329, Screenplay]]
3923;Teena Booth;1970-01-01;[[69640, Writer]]
3924;Neil Mcenery-West;1970-01-01;[[347548, Screenplay]]
3925;David Lemon;1970-01-01;[[347548, Screenplay]]
3926;Steve Allrich;1970-01-01;[[322443, Writer]]
3927;Anthony O'Brien;1970-01-01;[[322443, Writer]]
3928;Colin Ossiander;1970-01-01;[[322443, Writer]]
3929;Berkely Mather;1970-01-01;[[646, Screenplay], [657, Screenplay]]
3930;Lloyd Kaufman;1945-12-30;[[17287, Writer], [15239, Screenplay], [28165, Screenplay], [28165, Screenplay]]
3931;Gay Partington Terry;1970-01-01;[[28165, Screenplay]]
3932;David Robert Mitchell;1970-01-01;[[270303, Screenplay]]
3933;Horton Foote;1970-01-01;[[595, Screenplay]]
3934;Harper Lee;1926-04-28;[[595, Screenplay]]
3935;Brian Hannant;1970-01-01;[[8810, Writer]]
3936;Man-Ming Tong;1970-01-01;[[12207, Screenplay]]
3937;Gai Chi Yuen;1970-01-01;[[12207, Screenplay]]
3938;Laura Lau;1970-01-01;[[92182, Writer]]
3939;Gustavo Hernndez;1970-01-01;[[92182, Writer]]
3940;Alex Kendrick;1970-01-01;[[72213, Writer], [18925, Writer], [14438, Screenplay], [17345, Screenplay]]
3941;Stephen Kendrick;1970-01-01;[[72213, Writer], [14438, Screenplay], [17345, Screenplay]]
3942;Robert Rossen;1970-01-01;[[990, Screenplay]]
3943;Sidney Carroll;1970-01-01;[[990, Screenplay]]
3944;Walter Tevis;1970-01-01;[[990, Screenplay]]
3945;Sherman Alexie;1966-10-07;[[20862, Writer], [40920, Writer]]
3946;Harvey Pekar;1939-10-08;[[2771, Writer]]
3947;Shari Springer Berman;1970-01-01;[[2771, Writer]]
3948;Joyce Brabner;1970-01-01;[[2771, Writer]]
3949;Catherine Hardwicke;1970-01-01;[[215881, Writer], [11023, Screenplay]]
3950;Nikki Reed;1988-05-17;[[11023, Screenplay]]
3951;Moss Hart;1970-01-01;[[33667, Screenplay]]
3952;Debra Granik;1970-01-01;[[39013, Screenplay]]
3953;Anne Rosellini;1970-01-01;[[39013, Screenplay]]
3954;Lamar Trotti;1970-01-01;[[43839, Screenplay]]
3955;Irving Berlin;1970-01-01;[[43839, Writer]]
3956;Kathryn Scola;1970-01-01;[[43839, Writer]]
3957;Miranda July;1970-01-01;[[1382, Screenplay]]
3958;Adam Bolt;1970-01-01;[[44639, Writer]]
3959;Meaghan Oppenheimer;1970-01-01;[[301351, Screenplay]]
3960;Max Joseph;1970-01-01;[[301351, Screenplay]]
3961;Jim Jarmusch;1953-01-22;[[4816, Screenplay]]
3962;Brian Bird;1970-01-01;[[331190, Screenplay]]
3963;Coleman Hough;1970-01-01;[[15186, Writer]]
3964;Kevin Tenney;1970-01-01;[[17994, Screenplay]]
3965;Ari Folman;1970-01-01;[[8885, Screenplay]]
3966;Marielle Heller;1970-01-01;[[250124, Screenplay]]
3967;Jonathan Raymond;1970-01-01;[[57120, Writer], [26518, Screenplay], [8942, Screenplay], [8942, Screenplay]]
3968;Rick Shaughnessy;1970-01-01;[[22617, Writer]]
3969;Brian S. Kalata;1970-01-01;[[22617, Writer]]
3970;David Duchovny;1960-08-07;[[24363, Writer]]
3971;Mitchell Lichtenstein;1970-01-01;[[13121, Writer]]
3972;Jeffrey Falcon;1970-01-01;[[24746, Writer]]
3973;Lance Mungia;1970-01-01;[[24746, Writer]]
3974;Ted A. Bohus;1970-01-01;[[67373, Writer]]
3975;Danny Provenzano;1970-01-01;[[67373, Writer]]
3976;Bill Muir;1970-01-01;[[171759, Writer]]
3977;Noah Buschel;1970-01-01;[[35219, Writer]]
3978;John Penney;1970-01-01;[[28260, Writer]]
3979;Hunter Richards;1970-01-01;[[7515, Writer]]
3980;Laurie Collyer;1970-01-01;[[13075, Writer]]
3981;Aaron Hann;1970-01-01;[[335866, Writer]]
3982;Mario Miscione;1970-01-01;[[335866, Writer]]
3983;James Watkins;1970-01-01;[[13510, Writer]]
3984;Arty Nelson;1970-01-01;[[215881, Writer]]
3985;John Simpson;1970-01-01;[[12612, Screenplay]]
3986;Colin Minihan;1970-01-01;[[50698, Writer]]
3987;Stuart Ortiz;1970-01-01;[[50698, Writer]]
3988;Conor McMahon;1970-01-01;[[115210, Writer]]
3989;David O'Brien;1970-01-01;[[115210, Writer]]
3990;Patrick Wehe Mahoney;1970-01-01;[[34335, Writer]]
3991;Mickey Rose;1970-01-01;[[11302, Screenplay]]
3992;Derek Ting;1970-01-01;[[119458, Writer]]
3993;Orson Welles;1915-05-06;[[3766, Screenplay]]
3994;Charles Lederer;1970-01-01;[[3766, Writer]]
3995;William Castle;1970-01-01;[[3766, Writer]]
3996;Fletcher Markle;1970-01-01;[[3766, Writer]]
3997;Dave Payne;1970-01-01;[[18616, Screenplay]]
3998;Chris Millis;1970-01-01;[[95755, Writer]]
3999;Paul Bunnell;1970-01-01;[[188652, Writer]]
4000;Phil Morrison;1970-01-01;[[174311, Writer]]
4001;Manfred R. Khler;1970-01-01;[[12602, Screenplay]]
4002;David Cole;1970-01-01;[[153795, Screenplay]]
4003;Michael Pertwee;1970-01-01;[[17768, Screenplay]]
4004;Melvin Frank;1970-01-01;[[17768, Screenplay]]
4005;Burt Shevelove;1970-01-01;[[17768, Writer]]
4006;Tanner Beard;1970-01-01;[[98549, Writer]]
4007;Tim Ogletree;1970-01-01;[[312793, Writer]]
4008;Derick Martini;1970-01-01;[[309919, Screenplay]]
4009;David Anderson;1970-01-01;[[299553, Writer]]
4010;Gabe Burnstein;1970-01-01;[[299553, Writer]]
4011;Neal Jimenez;1970-01-01;[[21309, Writer]]
4012;Chris Sparling;1970-01-01;[[26388, Writer]]
4013;Richard Ayoade;1977-06-12;[[49020, Writer]]
4014;Pascal Arnold;1970-01-01;[[12838, Writer]]
4015;Tushar Hiranandani;1970-01-01;[[157293, Writer]]
4016;Remo D'Souza;1970-01-01;[[157293, Screenplay]]
4017;Philippe Petit;1949-08-13;[[14048, Writer]]
4018;Stephanie Johnson;1970-01-01;[[356987, Writer]]
4019;Jamal Hill;1970-01-01;[[295886, Writer]]
4020;Huck Botko;1970-01-01;[[38358, Writer]]
4021;Andrew Gurland;1970-01-01;[[38358, Writer]]
4022;Tennessee Williams;1970-01-01;[[702, Screenplay]]
4023;Peter George;1926-06-05;[[935, Screenplay]]
4024;Vicente Le?ero;1970-01-01;[[542, Screenplay]]
4025;Benh Zeitlin;1970-01-01;[[84175, Writer]]
4026;Lucy Alibar;1970-01-01;[[84175, Writer]]
4027;John William Corrington;1970-01-01;[[1705, Screenplay]]
4028;Joyce Hooper Corrington;1970-01-01;[[1705, Screenplay]]
4029;Maggie Greenwald;1970-01-01;[[62677, Writer]]
4030;Vijay Chandar;1970-01-01;[[260778, Screenplay], [260778, Screenplay]]
4031;Siva Prakash;1970-01-01;[[260778, Screenplay]]
4032;Khyentse Norbu;1970-01-01;[[37232, Writer]]
4033;Leonard Freeman;1970-01-01;[[4929, Screenplay]]
4034;Mel Goldberg;1970-01-01;[[4929, Screenplay]]
4035;Adam Weis;1970-01-01;[[386826, Writer]]
4036;Cory Knauf;1970-01-01;[[386826, Writer]]
4037;Mitchell Altieri;1970-01-01;[[386826, Writer]]
4038;Rudy Thauberger;1970-01-01;[[205126, Writer]]
4039;Sydney Roper;1970-01-01;[[205126, Writer]]
4040;Corey Grant;1970-01-01;[[98557, Writer]]
4041;Lucky McKee;1970-01-01;[[10894, Screenplay]]
4042;Richard Boddington;1970-01-01;[[246449, Writer]]
4043;Ligiah Villalobos;1970-01-01;[[32579, Writer]]
4044;Meir Zarchi;1970-01-01;[[43947, Screenplay]]
4045;Stuart Morse;1970-01-01;[[43947, Screenplay]]
4046;Phil Reeves;1970-01-01;[[24066, Screenplay]]
4047;Ed Stone;1970-01-01;[[24066, Screenplay]]
4048;Mark Illsley;1970-01-01;[[24066, Screenplay]]
4049;Michael Wynne;1970-01-01;[[9709, Writer]]
4050;Ritesh Batra;1970-01-01;[[191714, Writer]]
4051;Sally Potter;1970-01-01;[[25312, Writer]]
4052;Daniel Taradash;1970-01-01;[[11426, Screenplay]]
4053;James Jones;1970-01-01;[[11426, Screenplay]]
4054;Laurence Stallings;1970-01-01;[[13909, Screenplay]]
4055;Brad J. Silverman;1970-01-01;[[206284, Writer]]
4056;Julius Lewis;1970-01-01;[[66468, Writer]]
4057;Nadine Labaki;1970-01-01;[[7973, Screenplay]]
4058;Jihad Hojeily;1970-01-01;[[7973, Screenplay]]
4059;Rodney El Haddad;1970-01-01;[[7973, Screenplay]]
4060;Eytan Fox;1970-01-01;[[15976, Writer]]
4061;Gal Uchovsky;1970-01-01;[[15976, Writer]]
4062;Romesh Sharma;1970-01-01;[[74084, Writer]]
4063;Franois Truffaut;1970-01-01;[[1651, Screenplay]]
4064;Adam Goldberg;1970-10-25;[[25428, Writer]]
4065;Randy Pearlstein;1970-01-01;[[298584, Screenplay]]
4066;Mel Friedman;1970-01-01;[[11690, Screenplay]]
4067;Christopher Cosby;1970-01-01;[[11690, Screenplay]]
4068;Lewis R. Foster;1970-01-01;[[3083, Screenplay]]
4069;Heather Juergensen;1970-01-02;[[15647, Writer]]
4070;Jennifer Westfeldt;1970-02-02;[[15647, Writer]]
4071;Dimitri Logothetis;1970-01-01;[[308529, Writer]]
4072;Jim McGrath;1970-01-01;[[308529, Writer]]
4073;Alison Bagnall;1970-01-01;[[9464, Screenplay]]
4074;Fabin Bielinsky;1970-01-01;[[18079, Screenplay]]
4075;Maggie Carey;1970-01-01;[[129139, Screenplay]]
4076;Henry Bean;1970-01-01;[[4012, Screenplay], [4012, Screenplay]]
4077;David Gordon Green;1970-01-01;[[13132, Writer], [18292, Screenplay], [18292, Screenplay], [14054, Screenplay]]
4078;Stephen Gevedon;1970-01-01;[[10972, Screenplay]]
4079;Jeff Garlin;1962-06-05;[[13066, Writer]]
4080;Adam Green;1975-03-31;[[11908, Screenplay]]
4081;Charlie Chaplin;1889-04-16;[[3082, Screenplay]]
4082;Adam Carolla;1964-05-27;[[291362, Writer]]
4083;Kevin Hench;1970-01-01;[[291362, Writer], [14014, Screenplay]]
4084;Michael Rohatyn;1970-01-01;[[30082, Writer]]
4085;Tony Burgess;1970-01-01;[[23963, Writer]]
4086;James Mottern;1970-01-01;[[29406, Writer]]
4087;Gerard Johnstone;1970-01-01;[[253306, Writer]]
4088;David Ray;1970-01-01;[[46729, Screenplay]]
4089;David Rodriguez;1970-01-01;[[294600, Writer]]
4090;Nae Caranfil;1970-01-01;[[137347, Writer]]
4091;Matthew Campagna;1970-01-01;[[290370, Writer]]
4092;Gregory Scott Houghton;1970-01-01;[[426469, Screenplay]]
4093;Calvin Cox Jr.;1970-01-01;[[356841, Writer]]
4094;Jennifer Lynch;1970-01-01;[[356841, Writer]]
4095;Henry Mitchell;1970-01-01;[[356841, Writer]]
4096;Tara Subkoff;1970-01-01;[[301325, Screenplay]]
4097;Russell Friedenberg;1970-01-01;[[347755, Writer]]
4098;Ted Sears;1970-01-01;[[408, Screenplay]]
4099;Richard Creedon;1970-01-01;[[408, Screenplay]]
4100;Otto Englander;1970-01-01;[[408, Screenplay]]
4101;Dick Rickard;1970-01-01;[[408, Screenplay]]
4102;Earl Hurd;1970-01-01;[[408, Screenplay]]
4103;Merrill De Maris;1970-01-01;[[408, Screenplay]]
4104;Dorothy Ann Blank;1970-01-01;[[408, Screenplay]]
4105;Webb Smith;1970-01-01;[[408, Screenplay]]
4106;Lucrecia Martel;1970-01-01;[[44413, Screenplay]]
4107;James Griffith;1970-01-01;[[39209, Screenplay]]
4108;Hal Hopper;1970-01-01;[[39209, Screenplay]]
4109;Scott Finch;1970-01-01;[[39209, Screenplay]]
4110;Werner Herzog;1942-09-05;[[48463, Writer]]
4111;Ali Afshar;1970-01-01;[[394047, Writer]]
4112;Alex Ranarivelo;1970-01-01;[[394047, Writer]]
4113;Nick Gordon;1995-10-24;[[312791, Writer]]
4114;Mathieu Amalric;1965-10-25;[[266034, Screenplay]]
4115;Georges Simenon;1970-01-01;[[266034, Writer]]
4116;Stphanie Clau;1970-01-01;[[266034, Screenplay]]
4117;David Oman;1970-01-01;[[280381, Writer]]
4118;Jim Vines;1970-01-01;[[280381, Writer]]
4119;Amrico Paredes;1970-01-01;[[218500, Writer]]
4120;Mogens Rukov;1970-01-01;[[309, Screenplay]]
4121;Steve Buscemi;1957-12-13;[[27845, Writer]]
4122;Ham Tran;1970-01-01;[[25784, Writer]]
4123;Jonathan Rannells;1970-01-01;[[100275, Writer]]
4124;Alex Epstein;1970-01-01;[[100275, Screenplay]]
4125;Boris Rodriguez;1970-01-01;[[100275, Screenplay]]
4126;Sadyk Sher-Niyaz;1970-01-01;[[295914, Screenplay]]
4127;Bakytbek Turdubaev;1970-01-01;[[295914, Writer]]
4128;Paul Donovan;1970-01-01;[[42033, Writer]]
4129;Jonathan Kesselman;1970-01-01;[[19187, Writer]]
4130;Arjun Sablok;1970-01-01;[[46415, Writer]]
4131;Jamieson Stern;1970-01-01;[[27588, Writer]]
4132;Tyler Oliver;1970-01-01;[[27588, Writer]]
4133;Joan Harrison;1970-01-01;[[223, Screenplay]]
4134;Ron Kurz;1970-01-01;[[9725, Screenplay]]
4135;Charles Brackett;1970-01-01;[[19997, Writer], [28580, Screenplay]]
4136;Shepard Abbott;1970-01-01;[[23730, Screenplay]]
4137;Parnell Hall;1970-01-01;[[23730, Screenplay]]
4138;Walter Reisch;1970-01-01;[[19997, Writer]]
4139;Richard L. Breen;1970-01-01;[[19997, Writer]]
4140;Steven Soderbergh;1963-01-14;[[1412, Screenplay]]
4141;Giovanni Zelko;1970-01-01;[[357834, Writer]]
4142;Claudia Sainte-Luce;1970-01-01;[[215924, Screenplay]]
4143;Sabrina Dhawan;1970-01-01;[[480, Screenplay]]
4144;John Michael Hayes;1970-01-01;[[11219, Screenplay]]
4145;Brian Brightly;1970-01-01;[[176124, Writer]]
4146;Walter Bullock;1970-01-01;[[60400, Screenplay]]
4147;Luciano Vincenzoni;1970-01-01;[[429, Screenplay], [429, Screenplay]]
4148;Agenore Incrocci;1970-01-01;[[429, Screenplay]]
4149;Furio Scarpelli;1970-01-01;[[429, Screenplay]]
4150;Mickey Knox;1970-01-01;[[429, Writer]]
4151;Anna Muylaert;1970-01-01;[[310569, Screenplay]]
4152;Steve Taylor;1957-12-09;[[98369, Screenplay]]
4153;Donald Miller;1970-01-01;[[98369, Screenplay], [98369, Screenplay]]
4154;Ben Pearson;1970-01-01;[[98369, Screenplay]]
4155;Laurent Bouhnik;1970-01-01;[[86331, Screenplay]]
4156;Akiva Schaffer;1977-12-01;[[15544, Writer]]
4157;Andy Samberg;1978-08-18;[[15544, Writer]]
4158;Jorma Taccone;1977-03-19;[[15544, Writer]]
4159;Erica Rivinoja;1970-01-01;[[15544, Writer]]
4160;Andy Jacobsen;1970-01-01;[[15544, Writer]]
4161;Rowland Leigh;1970-01-01;[[43884, Screenplay]]
4162;Michael Jacoby;1970-01-01;[[43884, Screenplay], [43884, Screenplay]]
4163;Signe Olynyk;1970-01-01;[[107315, Writer]]
4164;Stephen McEveety;1970-01-01;[[13064, Screenplay]]
4165;Bill Apablasa;1970-01-01;[[13064, Screenplay], [13064, Screenplay]]
4166;Ossie Davis;1917-12-18;[[59917, Screenplay]]
4167;Enzo Cilenti;1970-01-01;[[157422, Screenplay]]
4168;Shawna Waldron;1982-01-25;[[157422, Screenplay], [157422, Screenplay]]
4169;Stephen Wallis;1970-01-01;[[157422, Screenplay], [157422, Screenplay]]
4170;Gianni Capaldi;1970-01-01;[[157422, Screenplay]]
4171;Paddy Considine;1973-09-05;[[12877, Writer]]
4172;Mark Godden;1970-01-01;[[55616, Writer]]
4173;Panos Cosmatos;1970-01-01;[[50037, Writer]]
4174;Gareth Evans;1970-01-01;[[94329, Writer]]
4175;Edward Conna;1970-01-01;[[53502, Writer]]
4176;Julius J. Epstein;1970-01-01;[[289, Screenplay]]
4177;Philip G. Epstein;1970-01-01;[[289, Screenplay]]
4178;Howard Koch;1970-01-01;[[289, Screenplay]]
4179;Joel Anderson;1970-01-01;[[27374, Writer]]
4180;Jaideep Sahni;1970-01-01;[[26815, Screenplay], [26815, Writer]]
4181;Steven Bochco;1943-12-16;[[811, Screenplay]]
4182;Brady Corbet;1970-01-01;[[244776, Writer]]
4183;Mona Lerche;1970-01-01;[[244776, Writer]]
4184;John Osborne;1970-01-01;[[5769, Screenplay]]
4185;Henry Fielding;1970-01-01;[[5769, Screenplay]]
4186;Nelson Greaves;1970-01-01;[[277685, Writer]]
4187;Terence H. Winkless;1970-01-01;[[11298, Screenplay]]
4188;Johanna Harwood;1970-01-01;[[646, Screenplay]]
4189;Shane Van Dyke;1970-01-01;[[93856, Screenplay]]
4190;Carey Van Dyke;1970-01-01;[[93856, Screenplay]]
4191;Clive Barker;1952-10-05;[[9003, Writer]]
4192;Hiroshi Kashiwabara;1970-01-01;[[10643, Screenplay]]
4193;Cami Delavigne;1970-01-01;[[46705, Screenplay]]
4194;Joey Curtis;1970-01-01;[[46705, Screenplay]]
4195;Duncan Tucker;1970-01-01;[[546, Screenplay]]
4196;William Brent Bell;1970-01-01;[[76487, Writer]]
4197;Matthew Peterman;1970-01-01;[[76487, Writer]]
4198;Roger Ebert;1942-06-18;[[5722, Screenplay], [5722, Screenplay]]
4199;Robert Buckner;1970-01-01;[[39833, Screenplay]]
4200;Maurice Geraghty;1970-01-01;[[39833, Screenplay]]
4201;Davis Guggenheim;1963-11-03;[[1781, Screenplay]]
4202;Harry Brown;1970-01-01;[[18712, Screenplay]]
4203;Guillermo Amoedo;1970-01-01;[[171424, Screenplay]]
4204;Andrew Steggall;1970-01-01;[[361475, Writer]]
4205;Ben Lewin;1970-01-01;[[113947, Writer]]
4206;Robert Kenner;1970-01-01;[[18570, Writer]]
4207;Elise Pearlstein;1970-01-01;[[18570, Writer]]
4208;Kim Roberts;1970-01-01;[[18570, Writer]]
4209;Cecil Stokes;1970-01-01;[[83860, Writer]]
4210;Craig Johnson;1970-01-01;[[244772, Writer]]
4211;Sean Durkin;1970-01-01;[[50837, Screenplay]]
4212;Gillian Robespierre;1970-01-01;[[248774, Screenplay], [248774, Screenplay]]
4213;Karen Maine;1970-01-01;[[248774, Screenplay]]
4214;Elisabeth Holm;1970-01-01;[[248774, Screenplay]]
4215;Courtney Hunt;1970-01-01;[[10183, Screenplay]]
4216;Chris Paine;1970-01-01;[[13508, Writer]]
4217;Joe R. Lansdale;1970-01-01;[[9707, Screenplay]]
4218;Richard Dutcher;1970-01-01;[[26791, Writer]]
4219;Javed Siddiqui;1970-01-01;[[56666, Writer]]
4220;Khalid Mohammed;1970-01-01;[[56666, Writer]]
