ID;Name;Birthday;Films
14012;Robert Amaya;1970-01-01;[[72213, Javier Martinez], [252680, Marco], [83860, Beach Cop]]
14013;Abbie Cobb;1970-01-01;[[252680, Bridgette]]
14014;Alex Kendrick;1970-01-01;[[72213, Adam Mitchell], [18925, Grant Taylor], [17345, Jay], [252680, Pastor Ray], [171759, Daniel]]
14015;Kevin Downes;1970-01-01;[[72213, Shane Fuller], [252680, Kevin], [13569, Henry]]
14016;James Duval;1970-01-01;[[141, Frank], [10894, Blank]]
14017;Jaime Camil;1970-01-01;[[66607, Eladio]]
14018;Miguel Rodarte;1970-01-01;[[66607, Julian Prez]]
14019;Jan Decleir;1970-01-01;[[17139, Dreverhaven]]
14020;Fedja van Hu?t;1970-01-01;[[17139, Katadreuffe]]
14021;Betty Schuurman;1970-01-01;[[17139, Joba]]
14022;Tamar van den Dop;1970-01-01;[[17139, Lorna Te George]]
14023;Chloe Hunter;1970-01-01;[[12079, April Love]]
14024;Elisa Bocanegra;1970-01-01;[[12079, Giggles]]
14025;Dylan Riley Snyder;1970-01-01;[[39800, Timmy]]
14026;Lee Young-ae;1970-01-01;[[4550, Lee Geum-ja]]
14027;Kwon Yea-young;1970-01-01;[[4550, Jenny]]
14028;Go Soo-hee;1970-01-01;[[4550, Ma-nyeo]]
14029;Kim Bu-seon;1970-01-01;[[4550, So-young Woo]]
14030;Lee Dae-yeon;1970-01-01;[[670, Beggar], [4550, Prison Head]]
14031;Lee Seung-Shin;1970-01-01;[[670, Yoo Hyung-ja], [4550, Yi-jeong Park]]
14032;Lim Su-gyeong;1970-01-01;[[4550, Prison Officer]]
14033;Oh Dal-su;1970-01-01;[[670, Park Cheol-woong], [4550, Mr. Chang]]
14034;Marie Fret;1970-01-01;[[62116, Nannerl Mozart]]
14035;Marc Barb;1970-01-01;[[62116, Lopold Mozart]]
14036;Delphine Chuillot;1970-01-01;[[62116, Anna-Maria Mozart]]
14037;David Moreau;1970-01-01;[[62116, Wolfgang Mozart]]
14038;Vas Blackwood;1970-01-01;[[9991, Massive]]
14039;Francis Ng;1970-01-01;[[13807, Tai]]
14040;Nick Cheung;1970-01-01;[[13807, Wo]]
14041;Richie Ren;1970-01-01;[[13807, Sergeant Chen (as Richie Jen)]]
14042;Roy Cheung;1970-01-01;[[13807, Cat]]
14043;Lam Suet;1970-01-01;[[13807, Fat (as Lam Suet)]]
14044;Magaly Solier;1970-01-01;[[68818, Yana]]
14045;Daniel Aguirre;1970-01-01;[[68818, Ivan]]
14046;Luis Bredow;1970-01-01;[[68818, Doctor]]
14047;Cristian Mercado;1970-01-01;[[68818, General of the Bolivian Army]]
14048;Oksana Akinshina;1970-01-01;[[12093, Lilja]]
14049;Artyom Bogucharsky;1970-01-01;[[12093, Wolodja]]
14050;Lyubov Agapova;1970-01-01;[[12093, ""Lilja's mother""]]
14051;Liliya Shinkaryova;1970-01-01;[[12093, Aunt Anna]]
14052;Elina Benenson;1970-01-01;[[12093, Natasha]]
14053;Shuler Hensley;1970-01-01;[[36419, Vincent Miller]]
14054;Anna Kuchma;1970-01-01;[[36419, Restaurant Patron]]
14055;Laurel Bryce;1970-01-01;[[36419, Young Anna Taylor]]
14056;Mohit Marwah;1970-01-01;[[281730, Dev]]
14057;Kiara Advani;1970-01-01;[[281730, Devi]]
14058;Vijendar Singh;1970-01-01;[[281730, Gaurav]]
14059;Arfi Lamba;1970-01-01;[[281730, Aditya]]
14060;Anshuman Jha;1970-01-01;[[281730, Cheeni]]
14061;William Redfield;1970-01-01;[[510, Harding]]
14062;Will Sampson;1970-01-01;[[510, Chief Bromden]]
14063;Dean R. Brooks;1970-01-01;[[510, Dr. John Spivey]]
14064;Michael Berryman;1970-01-01;[[107315, Gunnar], [510, Ellis], [27551, Dirtmaster]]
14065;Dove Cameron;1970-01-01;[[362105, Beth]]
14066;Katherine McNamara;1970-01-01;[[362105, Lilith]]
14067;Ryan McCartan;1970-01-01;[[362105, Hunter]]
14068;Briana Buckmaster;1970-01-01;[[362105, Newscaster]]
14069;Casey Dubois;1970-01-01;[[205126, Nick], [362105, Luke]]
14070;Andrew Kavadas;1970-01-01;[[362105, Dr. Hysteria]]
14071;Keith MacKechnie;1970-01-01;[[362105, Sheriff]]
14072;Marty Feldman;1970-01-01;[[10970, Marty Eggs], [3034, Igor]]
14073;Carol Arthur;1970-01-01;[[10970, Pregnant Lady]]
14074;Liam Dunn;1970-01-01;[[11072, Rev. Johnson], [10970, Newsvendor]]
14075;Fritz Feld;1970-01-01;[[10970, ""Maitre d'""]]
14076;Nimrat Kaur;1970-01-01;[[375290, Amrita Katyal], [191714, Ila]]
14077;Feryna Wazheir;1970-01-01;[[375290, Tasneem]]
14078;Lena;1970-01-01;[[375290, Deepti Jayarajan]]
14079;Purab Kohli;1970-01-01;[[375290, Ibrahim Durrani]]
14080;Ninad Kamat;1970-01-01;[[375290, Kurien]]
14081;Gunjan Malhotra;1970-01-01;[[375290, Meher]]
14082;Sameer Ali Khan;1970-01-01;[[375290, Prince]]
14083;Nissar Khan;1970-01-01;[[375290, Ashok]]
14084;Pawan Chopra;1970-01-01;[[375290, Indian Ambassador Brij]]
14085;Megan Follows;1970-01-01;[[17663, Anne Shirley]]
14086;Patricia Hamilton;1970-01-01;[[17663, Rachel Lynde]]
14087;Marilyn Lightstone;1970-01-01;[[17663, Miss Muriel Stacy]]
14088;Schuyler Grant;1970-01-01;[[17663, Diana Barry]]
14089;Jonathan Crombie;1970-01-01;[[17663, Gilbert Blythe]]
14090;Charmion King;1970-01-01;[[17663, Aunt Josephine]]
14091;Laila Ali;1970-01-01;[[270938, Cindy Chapman]]
14092;Hazuki Kato;1970-01-01;[[270938, Tomoe]]
14093;Masashi Odate;1970-01-01;[[270938, Hirimoto]]
14094;Millie Ruperto;1970-01-01;[[270938, ""Katarina Da' Silva""]]
14095;Robert Coln;1970-01-01;[[270938, Police Officer]]
14096;Jazmn Caratini;1970-01-01;[[270938, Nurse]]
14097;Michael J. Morris;1970-01-01;[[270938, Businessman]]
14098;Ronnie Fox;1970-01-01;[[116613, Johnny Wextru]]
14099;Amanda Redman;1970-01-01;[[11826, Deedee Dove]]
14100;Cavan Kendall;1970-01-01;[[11826, Aitch]]
14101;Julianne White;1970-01-01;[[11826, Jackie]]
14102;lvaro Monje;1970-01-01;[[11826, Enrique]]
14103;Lisa Henni;1970-01-01;[[29920, Sophie]]
14104;Mahmut Suvakci;1970-01-01;[[29920, Abdulkarim]]
14105;Dejan uki;1970-01-01;[[29920, Radovan]]
14106;Joel Spira;1970-01-01;[[29920, Nippe]]
14107;Lea Stojanov;1970-01-01;[[29920, Lovisa]]
14108;Camilo Alanis;1970-01-01;[[29920, Carlos]]
14109;Rawiri Paratene;1970-01-01;[[1088, Koro]]
14110;Vicky Haughton;1970-01-01;[[1088, Nanny Flowers]]
14111;Grant Roa;1970-01-01;[[1088, Uncle Rawiri]]
14112;Mana Taumaunu;1970-01-01;[[1088, Hemi]]
14113;Rachel House;1970-01-01;[[1088, Shilo]]
14114;Taungaroa Emile;1970-01-01;[[1088, Willie]]
14115;Tammy Davis;1970-01-01;[[1088, Dog]]
14116;Mabel Wharekawa;1970-01-01;[[1088, Maka]]
14117;Vidya Balan;1970-01-01;[[21461, Jhanvi], [26379, Vidya Arte]]
14118;Paresh Rawal;1970-01-01;[[26379, Mr. Arte]]
14119;Arundathi Nag;1970-01-01;[[26379, ""Bum""(Vidya\'s mother)]]
14120;Swini Khera;1970-01-01;[[26379, Pratik Katare]]
14121;Jaya Bachchan;1970-01-01;[[26379, Narrator]]
14122;Martin Rapold;1970-01-01;[[34069, Samuel Decker]]
14123;Anna-Katharina Schwabroh;1970-01-01;[[34069, Laura Portmann]]
14124;Regula Grauwiller;1970-01-01;[[34069, Anna Lindbergh]]
14125;Yangzom Brauen;1970-01-01;[[34069, Miyuki Yoshida]]
14126;Michael Finger;1970-01-01;[[34069, Claudio Vespucci]]
14127;Claude-Oliver Rudolph;1970-01-01;[[34069, Igor Prokoff]]
14128;Pierre Semmler;1970-01-01;[[34069, Pierre Lacroix]]
14129;Noa Strupler;1970-01-01;[[34069, Little Girl]]
14130;Maria Boettner;1970-01-01;[[34069, Arianne Portmann]]
14131;Gilles Tschudi;1970-01-01;[[34069, Klaus Bruckner]]
14132;Fiona Loewi;1970-01-01;[[47452, Audrey]]
14133;Gawn Grainger;1970-01-01;[[47452, Henry]]
14134;Elizabeth Quinn;1970-01-01;[[47452, Mrs. Reed]]
14135;Vladimir Menshov;1970-01-01;[[3040, Geser]]
14136;Galina Tyunina;1970-01-01;[[3040, Olga]]
14137;Mariya Poroshina;1970-01-01;[[3040, Svetlana]]
14138;Zhanna Friske;1970-01-01;[[3040, Alice Donnikova]]
14139;Viktor Verzhbitskiy;1970-01-01;[[3040, Zavulon]]
14140;Rimma Markova;1970-01-01;[[3040, Daria]]
14141;Mariya Mironova;1970-01-01;[[3040, ""Yegor's Mother""]]
14142;Dmitriy Martynov;1970-01-01;[[3040, Yegor]]
14143;Jaye Davidson;1970-01-01;[[11386, Dil]]
14144;Tony Slattery;1970-01-01;[[11386, Deveroux]]
14145;Birdy Sweeney;1970-01-01;[[11386, Tommy]]
14146;Breffni McKenna;1970-01-01;[[11386, Tinker]]
14147;Mark Herrier;1970-01-01;[[10246, Billy]]
14148;Wyatt Knight;1970-01-01;[[10246, Tommy]]
14149;Cyril O'Reilly;1970-01-01;[[10246, Tim]]
14150;Kaki Hunter;1970-01-01;[[10246, Wendy]]
14151;Tony Ganios;1970-01-01;[[10246, Meat]]
14152;Art Hindle;1970-01-01;[[10246, Ted Jarvis]]
14153;Susan Clark;1970-01-01;[[10246, Cherry Forever]]
14154;Kathleen Munroe;1970-01-01;[[29426, ""Janet / Jane O'Flynn""]]
14155;Richard Fitzpatrick;1970-01-01;[[29426, Seamus Muldoon]]
14156;Stefano DiMatteo;1970-01-01;[[29426, Francisco]]
14157;Duane Jones;1970-01-01;[[10331, Ben]]
14158;Judith O'Dea;1970-01-01;[[10331, Barbra]]
14159;Karl Hardman;1970-01-01;[[10331, Harry Cooper]]
14160;Marilyn Eastman;1970-01-01;[[10331, Helen Cooper]]
14161;Keith Wayne;1970-01-01;[[10331, Tom]]
14162;Judith Ridley;1970-01-01;[[10331, Judy]]
14163;Kyra Schon;1970-01-01;[[10331, Karen Cooper]]
14164;Charles Craig;1970-01-01;[[10331, Newscaster / Zombie]]
14165;S. William Hinzman;1970-01-01;[[10331, Cemetery Zombie]]
14166;Bill 'Chilly Billy' Cardille;1970-01-01;[[10331, Field Reporter]]
14167;Akiko Takeshita;1970-01-01;[[153, Ms. Kawasaki]]
14168;Kazuyoshi Minamimagoe;1970-01-01;[[153, Press Agent]]
14169;Kazuko Shibata;1970-01-01;[[153, Press Agent]]
14170;Take;1970-01-01;[[153, Press Agent]]
14171;Fumihiro Hayashi;1970-01-01;[[153, Charlie]]
14172;Hiroko Kawasaki;1970-01-01;[[153, Hiroko]]
14173;Janet Margolin;1970-01-01;[[703, Robin]]
14174;Donald Symington;1970-01-01;[[703, Dad Hall]]
14175;Betty Hutton;1970-01-01;[[25209, Annie Oakley], [27191, Holly]]
14176;Cornel Wilde;1970-01-01;[[27191, The Great Sebastian]]
14177;Dorothy Lamour;1970-01-01;[[16288, Martha Spruce], [15875, Miss Lafleur], [27191, Phyllis]]
14178;Gloria Grahame;1970-01-01;[[1585, Violet Bick], [27191, Angel]]
14179;Lyle Bettger;1970-01-01;[[27191, Klaus]]
14180;Lawrence Tierney;1970-01-01;[[500, Joe Cabot], [27191, Mr. Henderson]]
14181;James Stewart;1970-01-01;[[1585, George Bailey], [3083, Jefferson Smith], [27191, Buttons], [11697, Ransom Stoddard], [34106, Tony Kirby]]
14182;Emmett Kelly;1970-01-01;[[27191, Himself]]
14183;Coronji Calhoun;1970-01-01;[[1365, Tyrell Musgrove]]
14184;Taylor Simpson;1970-01-01;[[1365, Lucille]]
14185;Gabrielle Witcher;1970-01-01;[[1365, Betty]]
14186;Amber Rules;1970-01-01;[[1365, Vera]]
14187;Rachel Whitman Groves;1970-01-01;[[287424, Bonnie]]
14188;Jodie Moore;1970-01-01;[[287424, Dr. Kaplan]]
14189;Bryce Romero;1970-01-01;[[287424, Trent]]
14190;Raeden Greer;1970-01-01;[[287424, Allie], [146203, Steph]]
14191;Aiden Flowers;1970-01-01;[[287424, Bobby]]
14192;Kim Adams;1970-01-01;[[451, Sheila]]
14193;Stuart Reynolds;1970-01-01;[[451, Man At Bar]]
14194;Michael Welch;1970-01-01;[[9022, Emmet], [206284, Quentin], [165864, Hansel]]
14195;Yancy Butler;1970-01-01;[[165864, Officer Hart]]
14196;Bianca Saad;1970-01-01;[[165864, Bianca]]
14197;Herb Edelman;1970-01-01;[[987, Schwartz]]
14198;Martin Gabel;1970-01-01;[[36334, Tomas Rienzi], [987, Dr. Max J. Eggelhofer]]
14199;Lexi Atkins;1970-01-01;[[241251, Allie Callahan]]
14200;Bailey Chase;1970-01-01;[[241251, Benny]]
14201;Raquel Gardner;1970-01-01;[[241251, Barbara]]
14202;Tony Curtis;1970-01-01;[[239, Joe (Josephine)], [40494, Tino Orsini]]
14203;Thomas Gomez;1970-01-01;[[1685, Minister], [40494, Bouglione]]
14204;Johnny Puleo;1970-01-01;[[40494, Max (dwarf)]]
14205;Minor Watson;1970-01-01;[[40494, John Ringling North]]
14206;Grard Landry;1970-01-01;[[40494, Chikki]]
14207;Jean-Pierre Krien;1970-01-01;[[40494, Otto]]
14208;Sid James;1970-01-01;[[40494, Snake Charmer]]
14209;Zosia Mamet;1970-01-01;[[39781, Sophia]]
14210;Kunal Sharma;1970-01-01;[[39781, Jai]]
14211;Eddie Hassell;1970-01-01;[[39781, Clay]]
14212;Joaqun Garrido;1970-01-01;[[39781, Luis]]
14213;Roddy Piper;1970-01-01;[[370464, Nicky Stone], [8337, Nada]]
14214;Meg Foster;1970-01-01;[[104755, Margaret Morgan], [8337, Holly]]
14215;George Buck Flower;1970-01-01;[[8337, Drifter]]
14216;Peter Jason;1970-01-01;[[8337, Gilbert]]
14217;Raymond St. Jacques;1970-01-01;[[59917, Coffin Ed Johnson], [8337, Street Preacher]]
14218;Jason Robards III;1970-01-01;[[8337, Family Man]]
14219;John Lawrence;1970-01-01;[[8337, Bearded Man]]
14220;Susan Barnes;1970-01-01;[[13820, Agent Rogersz], [8337, Brown Haired Woman]]
14221;Sy Richardson;1970-01-01;[[13820, Lite], [8337, Black Revolutionary]]
14222;Steve McQueen;1970-01-01;[[5925, Captain Hilts]]
14223;James Donald;1970-01-01;[[826, Maj. Clipton], [5925, Group Capt. Ramsey ""The SBO""]]
14224;Hannes Messemer;1970-01-01;[[5925, Kommandant von Luger]]
14225;David McCallum;1970-01-01;[[5925, Lt. Cmdr. Eric Ashley-Pitt ""Dispersal""]]
14226;Gordon Jackson;1970-01-01;[[5925, Flight Lt. Sandy MacDonald ""Intelligence""]]
14227;Marlee Matlin;1970-01-01;[[8357, Lead]]
14228;Robert Blanche;1970-01-01;[[260947, John Anderson], [8357, Bob]]
14229;John Ross Bowie;1970-01-01;[[8357, Elliot]]
14230;Ashley Bell;1970-01-01;[[38358, Nell Sweetzer], [146203, Nell Sweetzer]]
14231;Julia Garner;1970-01-01;[[50837, Sarah], [146203, Gwen]]
14232;Ellar Coltrane;1970-01-01;[[85350, Mason]]
14233;Elijah Smith;1970-01-01;[[85350, Tommy]]
14234;Lorelei Linklater;1970-01-01;[[85350, Samantha]]
14235;Bonnie Cross;1970-01-01;[[85350, Teacher]]
14236;Sydney Orta;1970-01-01;[[85350, Elementary School Girl]]
14237;Libby Villari;1970-01-01;[[85350, Grandma]]
14238;Marco Perella;1970-01-01;[[85350, Professor Bill Welbrock]]
14239;DJ Pooh;1970-01-01;[[10634, Red], [13408, Slim]]
14240;Bruce Bruce;1970-01-01;[[13408, Dewayne]]
14241;Shari Watson;1970-01-01;[[13408, Vickey]]
14242;E-40;1970-01-01;[[47816, Mike (as E40)]]
14243;Clark Gable;1970-01-01;[[55604, Big John McMasters], [770, Rhett Butler], [3078, Peter Warne], [11536, Gay Langland]]
14244;Marilyn Monroe;1970-01-01;[[19997, Rose Loomis], [239, Sugar Kane Kowalczyk], [11536, Roslyn Taber]]
14245;Montgomery Clift;1970-01-01;[[11426, ""Pvt. Robert E. Lee 'Prew' Prewitt""], [821, Rudolph Petersen], [3089, ""Matthew 'Matt' Garth""], [11536, Perce Howland]]
14246;Thelma Ritter;1970-01-01;[[11536, Isabelle Steers]]
14247;James Barton;1970-01-01;[[11536, ""Fletcher's grandfather""]]
14248;Estelle Winwood;1970-01-01;[[11536, Church lady collecting money in bar]]
14249;Rex Bell;1970-01-01;[[11536, Old Cowboy (uncredited)]]
14250;Rodrigo Lopresti;1970-01-01;[[9782, Young Man at Party]]
14251;Lisa Emery;1970-01-01;[[9782, Darlie Noone]]
14252;Guenia Lemos;1970-01-01;[[9782, Female Neighbor]]
14253;John G. Brennan;1970-01-01;[[18713, Himself]]
14254;Kamal Ahmed;1970-01-01;[[18713, Kamal]]
14255;Peter Appel;1970-01-01;[[39141, Jimmy - Doorman]]
14256;Ozzy Osbourne;1970-01-01;[[18713, Band Manager]]
14257;Fernando Cayo;1970-01-01;[[6537, Carlos]]
14258;Roger Prncep;1970-01-01;[[6537, Simn]]
14259;Montserrat Carulla;1970-01-01;[[6537, Benigna]]
14260;Andrs Gertrdix;1970-01-01;[[6537, Enrique]]
14261;dgar Vivar;1970-01-01;[[6537, Balaban]]
14262;scar Casas;1970-01-01;[[6537, Toms]]
14263;Carmen Lpez;1970-01-01;[[6537, Alicia]]
14264;Ashley Rickards;1970-01-01;[[184345, Becky]]
14265;Russell Sams;1970-01-01;[[1809, ""Richard 'Dick' Jared""]]
14266;Joel Michaely;1970-01-01;[[20770, Joel Goldberg], [1809, Raymond]]
14267;Frederick Stafford;1970-01-01;[[2370, Andr Devereaux]]
14268;Dany Robin;1970-01-01;[[2370, Nicole Devereaux]]
14269;Claude Jade;1970-01-01;[[2370, Mich?le Picard]]
14270;Michel Subor;1970-01-01;[[2370, Franois Picard]]
14271;John Vernon;1970-01-01;[[8469, Dean Vernon Wormer], [26039, Mal Reese], [2370, Rico Parra]]
14272;Michel Piccoli;1970-01-01;[[103328, ""L'homme ? la tache de vin""], [2370, Jacques Granville]]
14273;Philippe Noiret;1970-01-01;[[2370, Henri Jarre]]
14274;Jay Whittaker;1970-01-01;[[9809, Icepick]]
14275;Sammi Davis;1970-01-01;[[5, Jezebel]]
14276;Amanda de Cadenet;1970-01-01;[[5, Diana]]
14277;Jessica Tuck;1970-01-01;[[11013, ""Tricia O'Connor""]]
14278;Oz Perkins;1970-01-01;[[11013, Jonathan]]
14279;Tiffani Thiessen;1970-01-01;[[15122, Rebecca Melini / Juliette], [46727, Wilma Price]]
14280;John O'Hurley;1970-01-01;[[15122, Walter Drooz]]
14281;Scott Heindl;1970-01-01;[[20055, Chase], [8141, James Doyle]]
14282;Alison Sealy-Smith;1970-01-01;[[8141, Doris Rainford]]
14283;Aron Tager;1970-01-01;[[8141, Walter Fitzgerald]]
14284;Chase Offerle;1970-01-01;[[1546, Joel Cobb]]
14285;Kevin Alejandro;1970-01-01;[[48572, Harry, the Tactical Agent], [98549, August Edwards]]
14286;Stephanie Leonidas;1970-01-01;[[14517, Helena], [25312, Grace]]
14287;Jason Barry;1970-01-01;[[14517, Valentine]]
14288;Dora Bryan;1970-01-01;[[14517, Aunt Nan]]
14289;Robert Llewellyn;1970-01-01;[[14517, Gryphon]]
14290;Eryl Maynard;1970-01-01;[[14517, Mrs. Bagwell]]
14291;Simon Harvey;1970-01-01;[[14517, Sphinx]]
14292;Marcos Luna;1970-01-01;[]
14293;Putu Dinda Pratika;1970-01-01;[]
14294;Puti Sri Candra Dewi;1970-01-01;[]
14295;Ni Made Megahadi Pratiwi;1970-01-01;[]
14296;Peter Paul;1970-01-01;[[27551, Kutchek]]
14297;David Paul;1970-01-01;[[27551, Gore]]
14298;Eva LaRue;1970-01-01;[[27551, Kara]]
14299;Virginia Bryant;1970-01-01;[[27551, Canary]]
14300;Sheeba Alahani;1970-01-01;[[27551, China]]
14301;George Eastman;1970-01-01;[[27551, Jacko]]
14302;Franco Pistoni;1970-01-01;[[27551, Ibar]]
14303;Raffaella Baracchi;1970-01-01;[[27551, Allura]]
14304;Sasha Spielberg;1970-01-01;[[64678, Zoe]]
14305;Elena Satine;1970-01-01;[[309503, Ellie Green]]
14306;Penelope Mitchell;1970-01-01;[[309919, Tracy], [309503, Laci]]
14307;Mars Callahan;1970-01-01;[[14293, Johnny]]
14308;Justin Chadwick;1970-01-01;[[15059, Flash Man]]
14309;Stefano Dionisi;1970-01-01;[[15059, Luca]]
14310;Rossy de Palma;1970-01-01;[[15059, Blind Woman]]
14311;John Cowey;1970-01-01;[[15059, Nic, aged 5]]
14312;Franois Rimbau;1970-01-01;[]
14313;Karl Hoffmeister;1970-01-01;[]
14314;Big John;1970-01-01;[]
14315;Elise Lhomeau;1970-01-01;[[103328, La]]
14316;Ronnie Gene Blevins;1970-01-01;[[157847, Willie]]
14317;Sue Rock;1970-01-01;[[157847, Merle]]
14318;Heather Kafka;1970-01-01;[[157847, Lacy]]
14319;Robert Johnson;1970-01-01;[[157847, Cop #1]]
14320;Gary Poulter;1970-01-01;[[157847, Wade]]
14321;Adriene Mishler;1970-01-01;[[157847, Connie]]
14322;Brenda Isaacs Booth;1970-01-01;[[157847, Mother Jones]]
14323;Aaron Spivey-Sorrells;1970-01-01;[[157847, Sammy]]
14324;Rowena Cooper;1970-01-01;[[25719, ""Jez's Teacher""]]
14325;Scott Charles;1970-01-01;[[25719, Samuel]]
14326;Antonia Corrigan;1970-01-01;[[25719, Antonia]]
14327;Myles Anderson;1970-01-01;[[25719, Jez - Age 8]]
14328;Jane Lapotaire;1970-01-01;[[25719, ""Dylan's Headmistress""]]
14329;Harry Ditson;1970-01-01;[[25719, IRS Man]]
14330;Jacob Macoby;1970-01-01;[[25719, Dylan, aged 8]]
14331;Tom Everett;1970-01-01;[[48309, Rabbitt]]
14332;Ivan Kane;1970-01-01;[[48309, Lasagna]]
14333;Stephen E. Little;1970-01-01;[[48309, ""'Rhino' Reynolds""]]
14334;Mickey Yablans;1970-01-01;[[48309, Brian Young]]
14335;Nicholas Brendon;1970-01-01;[[27723, Starcat]]
14336;Charles Busch;1970-01-01;[[27723, Captain Monica Stark]]
14337;Beth Broderick;1970-01-01;[[27723, Mrs. Ruth Forrest], [8875, Ida]]
14338;Andrew Levitas;1970-01-01;[[27723, Provoloney]]
14339;Cathy Lee Crosby;1970-01-01;[[20468, Herself]]
14340;Rdiger Evers;1970-01-01;[[242575, Karl]]
14341;Hector Kotsifakis;1970-01-01;[[242575, Gero]]
14342;Franziska Kruse;1970-01-01;[[242575, Hanna]]
14343;Ingeborg Schner;1970-01-01;[[242575, Ruth]]
14344;Kristyan Ferrer;1970-01-01;[[242575, Ramn]]
14345;Marcel Batangtaris;1970-01-01;[[242575, Flughafenangestellter]]
14346;Andreas Berg;1970-01-01;[[242575, Herr Neumann]]
14347;Marius Biegai;1970-01-01;[[242575, Bundesgrenzschutz]]
14348;Chris Henry Coffey;1970-01-01;[[44945, Mr. Weston]]
14349;Spencer Curnutt;1970-01-01;[[44945, Peter Cameron]]
14350;Aislinn DeButch;1970-01-01;[[44945, Katie Cameron]]
14351;Olivia Wickline;1970-01-01;[[44945, Louise]]
14352;Barry McEvoy;1970-01-01;[[29122, Colm]]
14353;Des McAleer;1970-01-01;[[29122, Mr. Black]]
14354;James Thornton;1970-01-01;[[125123, ""Steven 'Steve'""]]
14355;Rob Jarvis;1970-01-01;[[125123, Weasel]]
14356;Alan Williams;1970-01-01;[[125123, Frank]]
14357;James Frecheville;1970-01-01;[[111190, Tom]]
14358;Sophie Lowe;1970-01-01;[[111190, Hannah]]
14359;Jessica Tovey;1970-01-01;[[111190, Mary]]
14360;Alyson Standen;1970-01-01;[[111190, Molly]]
14361;Dane Eade;1970-01-01;[[111190, Surfer lifeguard]]
14362;Nieve de Medina;1970-01-01;[[54580, Ana]]
14363;Enrique Villn;1970-01-01;[[54580, Reina]]
14364;Jos ngel Egido;1970-01-01;[[54580, Lino]]
14365;Laura Domnguez;1970-01-01;[[54580, ngela]]
14366;Aida Folch;1970-01-01;[[54580, Nata]]
14367;Serge Riaboukine;1970-01-01;[[54580, Serguei]]
14368;Pepo Oliva;1970-01-01;[[54580, Samuel]]
14369;Gregory Jones;1970-01-01;[[52015, ""Martin's Father""]]
14370;Traci Hovel;1970-01-01;[[52015, ""Martin's Mother""]]
14371;James Godwin;1970-01-01;[[52015, Barn Vamp]]
14372;Tim House;1970-01-01;[[52015, Sheriff]]
14373;Sabine Timoteo;1970-01-01;[[227975, ""Heiko's Wife""]]
14374;Sophie Charlotte Conrad;1970-01-01;[[227975, Dakota]]
14375;Demick Lopes;1970-01-01;[[227975, Captain Motta]]
14376;Daniel Yelsky;1970-01-01;[[60422, Ben]]
14377;Alec Newman;1970-01-01;[[81390, Rob]]
14378;Garry Sweeney;1970-01-01;[[81390, Alex]]
14379;Holly Boyd;1970-01-01;[[81390, Anna]]
14380;Andrew Miller;1970-01-01;[[431, Kazan], [10981, Andrew]]
14381;Elena Lyadova;1970-01-01;[[225235, Nadya]]
14382;Aleksandr Robak;1970-01-01;[[225235, Budkin]]
14383;Evgeniya Khirivskaya;1970-01-01;[[225235, Kira]]
14384;Agrippina Steklova;1970-01-01;[[225235, Roza Borisovna]]
14385;Andrey Prytkov;1970-01-01;[[225235, Gradusov]]
14386;Anfisa Chernykh;1970-01-01;[[225235, Masha]]
14387;Donald Madden;1970-01-01;[[14902, John Dickinson (PA)]]
14388;Roy Poole;1970-01-01;[[14902, Stephen Hopkins (RI)]]
14389;David Ford;1970-01-01;[[14902, Congressional President John Hancock (MA)]]
14390;Ron Holgate;1970-01-01;[[14902, Richard Henry Lee (VA)]]
14391;William Hansen;1970-01-01;[[14902, Caesar Rodney (DE)]]
14392;Saad Siddiqui;1970-01-01;[[121676, Halim]]
14393;Fadia Nadda;1970-01-01;[[121676, Lingerie Girl]]
14394;Bonnie Lee Bouman;1970-01-01;[[121676, Emily]]
14395;Ben Lyon;1970-01-01;[[22301, Monte Rutledge]]
14396;James Hall;1970-01-01;[[22301, Roy Rutledge]]
14397;Jean Harlow;1970-01-01;[[22301, Helen]]
14398;John Darrow;1970-01-01;[[22301, Karl Armstedt]]
14399;Lucien Prival;1970-01-01;[[22301, Baron Von Kranz]]
14400;Frank Clarke;1970-01-01;[[22301, Lt. von Bruen]]
14401;Roy Wilson;1970-01-01;[[22301, Baldy Maloney]]
14402;Douglas Gilmore;1970-01-01;[[22301, Capt. Redfield]]
14403;Jane Winton;1970-01-01;[[22301, Baroness Von Kranz]]
14404;Dara Coleman;1970-01-01;[[20065, Silent Movie Actor]]
