ID;Title;Genres;Year;Runtime;Description;Cast;Director;Writers;Producers
8841;The Class;['Drama'];2008;128;Teacher and novelist Franáois BÇgaudeau plays a version of himself as he negotiates a year with his racially mixed students from a tough Parisian neighborhood.;[[Carl Nanor, Carl], [Cherif Bouna?dja Rachedi, Cherif], [Esmeralda Ouertani, Esmeralda], [Franck Ke?ta, Souleyman], [Franáois BÇgaudeau, Franáois Marin], [Jean-Michel Simonet, Le principal], [Louise Grinberg, Louise], [Rabah Nait Oufella, Rabah], [Rachel Regulier, Khoumba], [Wei Huang, Wei]];Laurent Cantet;[[Franáois BÇgaudeau, Screenplay], [Laurent Cantet, Screenplay], [Robin Campillo, Screenplay]];[[Barbara Letellier, Producer], [Carole Scotta, Producer], [Caroline Benjo, Producer], [Simon Arnal, Producer]]
805;Rosemary's Baby;['Horror', 'Drama', 'Mystery'];1968;136;A young couple moves into an infamous New York apartment building to start a family. Things become frightening as Rosemary begins to suspect her unborn baby isn't safe around their strange neighbors.;[[Elisha Cook Jr., Mr. Nicklas], [Emmaline Henry, Elise Dunstan], [John Cassavetes, Guy Woodhouse], [Maurice Evans, Edward Hutchins], [Mia Farrow, Rosemary Woodhouse], [Patsy Kelly, Laura-Louise McBirney], [Ralph Bellamy, Dr. Abraham Sapirstein], [Ruth Gordon, Minnie Castevet], [Sidney Blackmer, Roman Castevet], [Victoria Vetri, Terry Gionoffrio]];Roman Polanski;[[Roman Polanski, Screenplay]];[[Dona Holloway, Producer], [William Castle, Producer]]
11697;The Man Who Shot Liberty Valance;['Western'];1962;123;A senator, who became famous for killing a notorious outlaw, returns for the funeral of an old friend and tells the truth about his deed.;[["Edmond O'Brien", Dutton Peabody], [Andy Devine, Marshal Link Appleyard], [James Stewart, Ransom Stoddard], [Jeanette Nolan, Nora Ericson], [John Carradine, Maj. Cassius Starbuckle], [John Qualen, Peter Ericson], [John Wayne, Tom Doniphon], [Ken Murray, Doc Willoughby], [Lee Marvin, Liberty Valance], [Vera Miles, Hallie Stoddard]];John Ford;[[Dorothy M. Johnson, Story], [James Warner Bellah, Screenplay], [Willis Goldbeck, Screenplay]];[[John Ford, Producer], [Willis Goldbeck, Producer]]
22051;Adam;['Drama', 'Romance'];2009;99;Adam, a lonely man with Asperger's Syndrome, develops a relationship with his upstairs neighbor, Beth.;[["Peter O'Hara", Williams], [Adam LeFevre, Mr. Wardlow], [Amy Irving, Rebecca Buchwald], [Frankie Faison, Harlan], [Haviland Morris, Lyra], [Hugh Dancy, Adam Raki], [Mark Linn-Baker, Sam Klieber], [Mike Hodge, Judge], [Peter Gallagher, Marty Buchwald], [Rose Byrne, Beth Buchwald]];Max Mayer;[[Max Mayer, Writer]];[[Christina Weiss Lurie, Executive Producer], [Daniel Revers, Executive Producer], [Dean Vanech, Producer], [Gary Giudice, Producer], [Geoff Linville, Producer], [Leslie Urdang, Producer], [Marc Lieberman, Producer], [Miranda de Pencier, Producer]]
436;Maria Full of Grace;['Drama', 'Thriller', 'Unknown'];2004;101;A pregnant Colombian teenager becomes a drug mule to make some desperately needed money for her family.;[[Catalina Sandino Moreno, Mar°a µlvarez], [Charles Albert Pati?o, Felipe], [Evangelina Morales, Rosita], [Guilied Lopez, Lucy D°az], [Johanna Andrea Mora, Diana µlvarez], [John µlex Toro, Franklin], [Rodrigo S†nchez Borhorquez, Supervisor], [Virgina Ariza, Juana], [Wilson Guerrero, Juan], [Yenny Paola Vega, Blanca]];Joshua Marston;[[Joshua Marston, Screenplay]];[[Jaime Osorio G¢mez, Producer], [Paul S. Mezey, Producer]]
55347;Beginners;['Drama', 'Romance', 'Comedy'];2010;105;A young man is rocked by two announcements from his elderly father: that he has terminal cancer, and that he has a young male lover.;[[Amanda Payton, Party Person], [China Shavers, Shauna], [Christopher Plummer, Hal Fields], [Ewan McGregor, Oliver Fields], [Goran Visnjic, Andy], [Kai Lennox, Elliot], [Keegan Boos, Young Oliver], [Mary Page Keller, Georgia Fields], [Melissa Tang, Liz], [MÇlanie Laurent, Anna Wallace]];Mike Mills;[[Mike Mills, Screenplay]];[[Dean Vanech, Producer], [Jay Van Hoy, Producer], [Joan Scheckel, Executive Producer], [Lars Knudsen, Producer], [Leslie Urdang, Producer], [Miranda de Pencier, Producer]]
10070;Feast;['Action', 'Comedy', 'Horror'];2005;95;Patrons locked inside of a bar are forced to fight monsters.;[[Balthazar Getty, Bozo], [Clu Gulager, Bartender], [Eric Dane, Hero], [Henry Rollins, Coach], [Jason Mewes, Edgy Cat], [Jenny Wade, Honey Pie], [Josh Zuckerman, Hot Wheels], [Judah Friedlander, Beer Guy], [Krista Allen, Tuffy], [Navi Rawat, Heroine]];John Gulager;[];[[Adrienne Maloof, Executive Producer], [Alex Keledjian, Producer], [Alix Taylor, Producer], [Andrew Jameson, Producer], [Ben Affleck, Executive Producer], [Ben Ormand, Producer], [Bob Weinstein, Executive Producer], [Chris Moore, Executive Producer], [Colleen Maloof, Executive Producer], [Gavin Maloof, Executive Producer], [George Maloof, Executive Producer], [Harvey Weinstein, Executive Producer], [Joe Maloof, Executive Producer], [Joel Soisson, Producer], [Larry Tanz, Producer], [Marc Joubert, Producer], [Matt Damon, Executive Producer], [Michael Leahy, Producer], [Phil Maloof, Executive Producer], [Ron Cosmo Vecchiarelli, Producer], [Wes Craven, Executive Producer]]
8469;Animal House;['Comedy'];1978;109;At a 1962 College, Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity, but those troublemakers have other plans for him.;[[Cesare Danova, Mayor Carmine DePasto], [James Widdoes, Robert Hoover], [John Belushi, John ""Bluto"" Blutarski], [John Vernon, Dean Vernon Wormer], [Mary Louise Weller, Mandy Pepperidge], [Peter Riegert, Donald ""Boon"" Schoenstein], [Stephen Furst, Kent ""Flounder"" Dorfman], [Tim Matheson, Eric ""Otter"" Stratton], [Tom Hulce, Larry ""Pinto"" Kroger], [Verna Bloom, Marion Wormer]];John Landis;[[Chris Miller, Writer], [Douglas Kenney, Writer], [Harold Ramis, Writer]];[[Ivan Reitman, Producer], [Judith Belushi-Pisano, Producer], [Matty Simmons, Producer]]
658;Goldfinger;['Adventure', 'Action', 'Thriller'];1964;110;Special agent 007 (Sean Connery) comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid Fort Knox -- and obliterate the world's economy.;[[Austin Willis, Simmons], [Bernard Lee, M], [Cec Linder, Felix Leiter], [Gert Frîbe, Auric Goldfinger], [Harold Sakata, Oddjob], [Honor Blackman, Pussy Galore], [Martin Benson, Martin Solo], [Sean Connery, James Bond], [Shirley Eaton, Jill Masterson], [Tania Mallet, Tilly Masterson]];Guy Hamilton;[[Paul Dehn, Screenplay], [Richard Maibaum, Screenplay]];[[Albert R. Broccoli, Producer], [Harry Saltzman, Producer]]
125490;Antiviral;['Science Fiction', 'Horror'];2012;110;After becoming infected with the virus that killed superstar Hannah Geist, Syd March must unravel the mystery surrounding her death to save his own life .;[[Caleb Landry Jones, Syd March], [Dawn Greenhalgh, Jane], [Douglas Smith, Edward Porris], [James Cade, Levine], [Joe Pingue, Arvid], [Malcolm McDowell, Dr. Abendroth], [Nicholas Campbell, Dorian], [Sarah Gadon, Hannah Geist], [Sheila McCarthy, Dev Harvey], [Wendy Crewson, Mira Tesser]];Brandon Cronenberg;[[Brandon Cronenberg, Screenplay]];[[Mark Slone, Executive Producer], [Niv Fichman, Producer], [Victor Loewy, Executive Producer]]
1585;It's a Wonderful Life;['Drama', 'Unknown', 'Fantasy'];1946;130;George Bailey has spent his entire life giving of himself to the people of Bedford Falls. He has always longed to travel but never had the opportunity in order to prevent rich skinflint Mr. Potter from taking over the entire town. All that prevents him from doing so is George's modest building and loan company, which was founded by his generous father. But on Christmas Eve, George's Uncle Billy loses the business's $8,000 while intending to deposit it in the bank. Potter finds the misplaced money, hides it from Billy, and George's troubles begin.;[[Beulah Bondi, Ma Bailey], [Donna Reed, Mary Hatch], [Frank Faylen, Ernie Bishop], [Gloria Grahame, Violet Bick], [H.B. Warner, Mr. Gower], [Henry Travers, Clarence Odbody], [James Stewart, George Bailey], [Lionel Barrymore, Henry F. Potter], [Thomas Mitchell, Uncle Billy Bailey], [Ward Bond, Bert]];Frank Capra;[[Albert Hackett, Screenplay], [Frances Goodrich, Screenplay], [Frank Capra, Screenplay]];[[Frank Capra, Producer]]
627;Trainspotting;['Drama', 'Unknown'];1996;93;Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.;[[Eileen Nicholas, Mrs. Renton], [Ewan McGregor, Mark Renton], [Ewen Bremner, Spud], [James Cosmo, Mr. Renton], [Jonny Lee Miller, Sick Boy], [Kelly Macdonald, Diane], [Kevin McKidd, Tommy], [Peter Mullan, Swanney], [Robert Carlyle, Begbie], [Susan Vidler, Allison]];Danny Boyle;[[John Hodge, Screenplay]];[[Andrew Macdonald, Producer]]
23618;The Original Kings of Comedy;['Comedy'];2000;115;The Original Kings of Comedy achieves the seemingly impossible task of capturing the rollicking and sly comedy routines of stand-up and sitcom vets Steve Harvey, D.L. Hughley, Cedric the Entertainer, and Bernie Mac and the magic of experiencing a live concert show. Director Spike Lee and his crew plant a multitude of cameras in a packed stadium and onstage (as well as backstage, as they follow the comedians) to catch the vivid immediacy of the show, which is as much about the audience as it is about the jokes.;[[Bernie Mac, Himself], [Cedric the Entertainer, Himself], [D. L. Hughley, Himself], [Steve Harvey, Himself]];Spike Lee;[[Bernie Mac, Writer], [Cedric the Entertainer, Writer], [D. L. Hughley, Writer], [Steve Harvey, Writer]];[[David Gale, Producer]]
41436;Paranormal Activity 2;['Horror', 'Thriller'];2010;91;Just as Dan and Kristi welcome a newborn baby into their home, a demonic presence begins terrorizing them, tearing apart their perfect world and turning it into an inescapable nightmare. Security cameras capture the torment, making every minute horrifyingly real.;[[Brian Boland, Daniel Rey], [David Bierend, Surveillance Camera Expert], [Jackson Xenia Prieto, Hunter Rey], [Katie Featherston, Katie], [Micah Sloat, Micah], [Molly Ephraim, Ali Rey], [Seth Ginsberg, Brad], [Sprague Grayden, Kristi Rey], [Vivis Cortez, Martine], [William Juan Prieto, Hunter Rey]];Tod Williams;[[Christopher B. Landon, Screenplay], [Michael R. Perry, Story], [Tom Pabst, Screenplay]];[[Akiva Goldsman, Executive Producer], [Jason Blum, Producer], [Oren Peli, Producer], [Steven Schneider, Executive Producer]]
10162;Waking Ned;['Comedy', 'Romance'];1998;91;When a lottery winner dies of shock, his fellow townsfolk attempt to claim the money.;[["Maura O'Malley", Mrs. Kennedy], [Adrian Robinson, Lotto Observer], [Brendan Dempsey, Jim Kelly], [David Kelly, "Michael O'Sullivan"], [Fionnula Flanagan, "Annie O'Shea"], [Ian Bannen, "Jackie O'Shea"], [James Nesbitt, Pig Finn], [Paul Vaughan, Narrator (voice)], [Robert Hickey, "Maurice O'Toole"], [Susan Lynch, "Maggie O'Toole"]];Kirk Jones;[[Kirk Jones, Screenplay]];[[Alexandre Heylen, Executive Producer], [Glynis Murray, Producer], [Richard Holmes, Producer]]
1430;Bowling for Columbine;['Unknown'];2002;120;Why do 11,000 people die in America each year at the hands of gun violence? Talking heads yelling from every TV camera blame everything from Satan to video games. But are we that much different from many other countries? What sets us apart? How have we become both the master and victim of such enormous amounts of violence? This is not a film about gun control. It is a film about the fearful heart and soul of the United States, and the 280 million Americans lucky enough to have the right to a constitutionally protected Uzi. From a look at the Columbine High School security camera tapes to the home of Oscar-winning NRA President Charlton Heston, from a young man who makes homemade napalm with The Anarchist's Cookbook to the murder of a six-year-old girl by another six-year-old, Bowling for Columbine is a journey through America, through our past, hoping to discover why our pursuit of happiness is so riddled with violence.;[[Arthur A. Busch, Himself - County Prosecutor: Flin], [Charlton Heston, Himself - NRA President], [Dick Clark, Himself], [George H. W. Bush, Himself], [George W. Bush, Himself], [Jacobo Arbenz, Himself - President of Guatemala], [Michael Caldwell, Himself - Police Detective], [Michael Moore, Himself], [Mike Bradley, Himself - Mayor of Sarni], [Richard Castaldo, Himself - Columbine Victim]];Michael Moore;[[Michael Moore, Writer]];[[Charles Bishop, Producer], [Jim Czarnecki, Producer], [Kathleen Glynn, Producer], [Michael Donovan, Producer], [Michael Moore, Producer], [Wolfram Tichy, Executive Producer]]
259943;Coming Home;['Drama'];2014;111;Lu and Feng are a devoted couple forced to separate when Lu is arrested and sent to a labor camp as a political prisoner during the Cultural Revolution. He finally returns home only to find that his beloved wife no longer remembers him.;[[Bai Qing Xin, ], [Chen Dao-Ming, Lu Yanshi], [Chen Xiaoyi, ], [Ding Jiali, ], [Gong Li, Feng Wanyu], [Guo Tao, ], [Liu Peiqi, ], [Yan Ni, ], [Zhang Huiwen, ], [Zhang Jia-Yi, ]];Zhang Yimou;[[Zou Jingshi, Screenplay]];[[David Linde, Executive Producer], [William Kong, Producer], [Zhang Zhao, Producer]]
10014;A Nightmare on Elm Street Part 2: Freddy's Revenge;['Horror'];1985;87;A new family moves into the house on Elm Street, and before long, the kids are again having nightmares about deceased child murderer Freddy Krueger. This time, Freddy attempts to possess a teenage boy to cause havoc in the real world, and can only be overcome if the boy's sweetheart can master her fear.;[[Clu Gulager, Ken Walsh], [Hope Lange, Cheryl Walsh], [Kim Myers, Lisa Webber], [Mark Patton, Jesse Walsh], [Marshall Bell, Coach Schneider], [Melinda O. Fee, Mrs. Webber], [Robert Englund, Freddy Krueger], [Robert Rusler, Ron Grady], [Sydney Walsh, Kerry], [Tom McFadden, Mr. Webber]];Jack Sholder;[[David Chaskin, Screenplay]];[[Robert Shaye, Producer], [Stanley Dudelson, Executive Producer], [Stephen Diener, Executive Producer]]
11257;A Room with a View;['Drama', 'Romance'];1985;117;When Lucy Honeychurch and chaperon Charlotte Bartlett find themselves in Florence with rooms without views, fellow guests Mr Emerson and son George step in to remedy the situation. Meeting the Emersons could change Lucy's life forever but, once back in England, how will her experiences in Tuscany affect her marriage plans?;[[Amanda Walker, The Cockney Signora], [Denholm Elliott, Mr. Emerson], [Fabia Drake, Miss Catharine Alan], [Helena Bonham Carter, Lucy Honeychurch], [Joan Henley, Miss Teresa Alan], [Judi Dench, Eleanor Lavis], [Julian Sands, George Emerson], [Maggie Smith, Charlotte Bartlett], [Patrick Godfrey, The Reverend Mr. Eage], [Simon Callow, The Reverend Mr Beebe]];James Ivory;[[E.M. Forster, Screenplay], [Ruth Prawer Jhabvala, Screenplay]];[[Ismail Merchant, Producer]]
158015;The Purge;['Science Fiction', 'Horror', 'Thriller'];2013;86;Given the country's overcrowded prisons, the U.S. government begins to allow 12-hour periods of time in which all illegal activity is legal. During one of these free-for-alls, a family must protect themselves from a home invasion.;[[Adelaide Kane, Zoey Sandin], [Arija Bareikis, Mrs. Grace Ferrin], [Chris Mulkey, Mr. Halverson], [Edwin Hodge, Bloody Stranger], [Ethan Hawke, James Sandin], [Lena Headey, Mary Sandin], [Max Burkholder, Charlie Sandin], [Rhys Wakefield, Polite Leader], [Tom Yi, Mr. Cali], [Tony Oller, Henry]];James DeMonaco;[[James DeMonaco, Writer]];[[Andrew Form, Producer], [Bradley Fuller, Producer], [Jason Blum, Producer], [Michael Bay, Producer], [Sebastien Lemercier, Producer]]
